"id","projectName","startCommit","endCommit","transformType","transformTypeId","transformSum","RelatedMethodsNum","RelatedMethodSet","RelatedCasesNum"
"3","spring-hateoas","0c084693958595e55a6d869287971f5c2c062924","b254241bbd718f1f0fc2d2c80fd1a67570ae204e","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[ResourceAssemblerSupport ResourceAssemblerSupport (Class<?>, Class<D>)]","12"
"7","spring-hateoas","b254241bbd718f1f0fc2d2c80fd1a67570ae204e","11609a061185362f34e8de893e88d70473f91f1c","LOCAL_VAR_RENAMING","0","1","2","[ResourceAssemblerSupport ResourceAssemblerSupport (Class<?>, Class<D>), ResourceAssemblerSupport toResources (Iterable<? extends T>)]","24"
"60","spring-hateoas","11609a061185362f34e8de893e88d70473f91f1c","5cde9e867e6fe2de51a3487e939a2e20f94e4d63","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[ResourceAssemblerSupport ResourceAssemblerSupport (Class<?>, Class<D>)]","12"
"0","RuoYi/ruoyi-admin","0a383753a3b4f54e5ec9cd45d1b5eda1a1493115","6374f3e3ff6eee3ba75d4abb7226ffdeed5c5496","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","141","[AreaModel AreaModel (int, int, String, String, String, String, Integer), AreaModel AreaModel (), SysUserController insertAuthRole (Long, Long[]), CommonController resourceDownload (String, HttpServletRequest, HttpServletResponse), CommonController uploadFile (MultipartFile), UserTableModel UserTableModel (int, String, String, String, String, String, double, String), UserTableModel setUserId (int), DemoDialogController parent (), DemoTableController print (), AreaModel setIsTreeLeaf (Integer), SysUserController selectDeptTree (Long, ModelMap), AreaModel setParentId (Long), DemoTableController dynamicColumns (), DemoTableController other (), UserTableModel getUserBalance (), SysDeptController addSave (SysDept), DemoTableController exportSelected (UserTableModel, String), DemoTableController headerStyle (), DemoTableController detail (), DemoTableController resizable (), SysUserController resetPwd (Long, ModelMap), UserTableModel setUserName (String), SysDictDataController editSave (SysDictData), AreaModel getAreaCode (), DemoDialogController radio (), DemoTableController export (), UserTableModel getUserName (), UserTableModel setUserCode (String), SysDictDataController edit (Long, ModelMap), DemoTableController event (), SysUserController editSave (SysUser), AreaModel getId (), DemoDialogController form (), SysDeptController editSave (SysDept), SysUserOnlineController online (), CacheController getCacheNames (String, ModelMap), SysDeptController add (Long, ModelMap), SysUserController checkLoginNameUnique (SysUser), SysUserOnlineController batchForceLogout (String), UserTableColumn getTitle (), DemoTableController treeList (AreaModel), SysDictDataController addSave (SysDictData), AreaModel getAreaName (), SysDeptController list (SysDept), UserTableModel getUserId (), SysDictDataController list (SysDictData), UserTableModel getUserCode (), SysUserController importData (MultipartFile, boolean), DemoTableController asynTree (), SysUserController addSave (SysUser), DemoTableController groupHeader (), SysUserController list (SysUser), SysUserController importTemplate (), UserTableColumn setField (String), AreaModel getParentId (), DemoDialogController check (), SysDeptController checkDeptNameUnique (SysDept), SysDictDataController remove (String), SysDeptController edit (Long, ModelMap), SysUserController checkPhoneUnique (SysUser), AreaModel getPinYin (), UserTableModel setCreateTime (Date), DemoTableController fixedColumns (), UserTableModel setUserSex (String), DemoTableController button (), SysUserController user (), CacheController cache (ModelMap), UserTableColumn setTitle (String), DemoTableController pageGo (), CacheController clearCacheKey (String, String, ModelMap), UserTableModel setUserEmail (String), SysUserController add (ModelMap), DemoTableController image (), SysUserController remove (String), AreaModel setAreaName (String), DemoDialogController layer (), SysRegisterController ajaxRegister (SysUser), UserTableModel getStatus (), UserTableModel setUserBalance (double), UserTableColumn UserTableColumn (), CommonController uploadFiles (List<MultipartFile>), UserTableColumn UserTableColumn (String, String), SysUserController deptTreeData (), SysDictDataController add (String, ModelMap), SysDictDataController export (SysDictData), DemoTableController ajaxColumns (UserTableColumn), DemoTableController params (), DemoTableController reorderRows (), SysDeptController remove (Long), DemoTableController multi (), DemoTableController data (ModelMap), DemoDialogController frame2 (), DemoTableController editable (), SysUserController changeStatus (SysUser), SysDeptController selectDeptTree (Long, Long, ModelMap), DemoTableController search (), UserTableModel getCreateTime (), AreaModel setSimplePy (String), UserTableModel setStatus (String), UserTableModel UserTableModel (), DemoTableController footer (), DemoTableController refresh (), AreaModel setPinYin (String), DemoTableController child (), DemoTableController exportSelected (), DemoTableController remember (), UserTableModel getUserSex (), SysUserController checkEmailUnique (SysUser), SysDeptController treeDataExcludeChild (Long), UserTableModel getUserPhone (), SysUserOnlineController list (SysUserOnline), DemoTableController curd (), CacheController clearCacheName (String, ModelMap), UserTableColumn getField (), SysRegisterController register (), CacheController clearAll (ModelMap), DemoTableController list (UserTableModel), UserTableModel setUserPhone (String), SysUserController edit (Long, ModelMap), SysDeptController dept (), DemoTableController reorderColumns (), DemoDialogController dialog (), AreaModel setId (Long), DemoTableController customView (), DemoOperateController importUser (List<UserOperateModel>, Boolean), AreaModel setAreaCode (String), DemoDialogController table (), SysDictDataController dictData (), DemoTableController listChild (AreaModel), CacheController getCacheValue (String, String, String, ModelMap), UserTableModel getUserEmail (), DemoTableController subdata (), RuoYiApplication main (String[]), CacheController getCacheKeys (String, String, ModelMap), SysUserController export (SysUser), CommonController fileDownload (String, Boolean, HttpServletResponse, HttpServletRequest), SysUserController resetPwdSave (SysUser), SysUserController authRole (Long, ModelMap), AreaModel getIsTreeLeaf (), DemoDialogController frame1 (), AreaModel getSimplePy ()]","1692"
"1","RuoYi/ruoyi-admin","6374f3e3ff6eee3ba75d4abb7226ffdeed5c5496","99c13a1464a75311a3af7cf94647eff8084ae7f5","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","9","[SysIndexController unlockscreen (String), SysIndexController menuStyle (String, HttpServletResponse), SysIndexController passwordIsExpiration (Date), SysIndexController index (ModelMap), SysIndexController initPasswordIsModify (Date), SysIndexController main (ModelMap), SysIndexController contentMainClass (Boolean, Boolean), SysIndexController lockscreen (ModelMap), SysIndexController switchSkin ()]","117"
"2","RuoYi/ruoyi-admin","99c13a1464a75311a3af7cf94647eff8084ae7f5","e7fcfb97c967c8826189f8471cf53b20138b92d7","INFIX_EXPRESSION_DIVIDING","8","1","2","[SysIndexController passwordIsExpiration (Date), SysIndexController initPasswordIsModify (Date)]","26"
"4","RuoYi/ruoyi-admin","e7fcfb97c967c8826189f8471cf53b20138b92d7","dad5c154505cc81b75e7a4c5b966990abb76fcce","REVERSE_IF_ELSE","3","1","4","[SysIndexController unlockscreen (String), SysIndexController passwordIsExpiration (Date), SysIndexController index (ModelMap), SysIndexController contentMainClass (Boolean, Boolean)]","52"
"5","RuoYi/ruoyi-admin","dad5c154505cc81b75e7a4c5b966990abb76fcce","e3c15b320279ad4246b3f8412bb6f590450981cc","VAR_DECLARATION_MERGING","12","1","1","[SysIndexController index (ModelMap)]","13"
"6","RuoYi/ruoyi-admin","e3c15b320279ad4246b3f8412bb6f590450981cc","aeefef68709b987dbfc2bc0a5d87f73107c0f0ba","INFIX_EXPRESSION_DIVIDING","8","1","1","[SysIndexController initPasswordIsModify (Date)]","13"
"8","RuoYi/ruoyi-admin","aeefef68709b987dbfc2bc0a5d87f73107c0f0ba","fbff0a3eb2d5c62fcc8b180a34857e7c6f21aac1","SWITCH_EQUAL_SIDES","14","1","1","[SysIndexController initPasswordIsModify (Date)]","13"
"10","RuoYi/ruoyi-admin","fbff0a3eb2d5c62fcc8b180a34857e7c6f21aac1","f2b63da3b90ae1a2498964e4e22bfab7e58ffe8a","SWITCH_EQUAL_SIDES","14","1","1","[SysIndexController initPasswordIsModify (Date)]","13"
"11","RuoYi/ruoyi-admin","f2b63da3b90ae1a2498964e4e22bfab7e58ffe8a","dde99215b6ed6e05e8115fecc0b8bc56d8915ac0","VAR_DECLARATION_MERGING","12","1","1","[SysIndexController initPasswordIsModify (Date)]","13"
"12","RuoYi/ruoyi-admin","dde99215b6ed6e05e8115fecc0b8bc56d8915ac0","bdc29b7cecca3527abb2bfe236aa8fce499e96de","SWITCH_EQUAL_SIDES","14","1","1","[SysIndexController initPasswordIsModify (Date)]","13"
"14","RuoYi/ruoyi-admin","bdc29b7cecca3527abb2bfe236aa8fce499e96de","abd3a4cc59a46fe76aef73e9b413c26aa67a9315","LOCAL_VAR_RENAMING","0","1","1","[SysIndexController index (ModelMap)]","13"
"16","RuoYi/ruoyi-admin","abd3a4cc59a46fe76aef73e9b413c26aa67a9315","e86fca4bdb74506fa11611e208cffaf5447a328d","LOCAL_VAR_RENAMING","0","1","2","[SysIndexController unlockscreen (String), SysIndexController contentMainClass (Boolean, Boolean)]","26"
"17","RuoYi/ruoyi-admin","e86fca4bdb74506fa11611e208cffaf5447a328d","b616e57cef11081bd54c3620bf564a7ea7a8976e","VAR_DECLARATION_MERGING","12","1","1","[SysIndexController index (ModelMap)]","13"
"20","RuoYi/ruoyi-admin","b616e57cef11081bd54c3620bf564a7ea7a8976e","b39ba31358e4c927b0df2c35312df2e9921e9dcc","VAR_DECLARATION_DIVIDING","13","1","1","[SysIndexController initPasswordIsModify (Date)]","13"
"22","RuoYi/ruoyi-admin","b39ba31358e4c927b0df2c35312df2e9921e9dcc","63d3c46bba9dd62cdaa3f7a0a245dddc65c446fa","LOCAL_VAR_RENAMING","0","1","1","[BuildController build ()]","14"
"28","RuoYi/ruoyi-admin","63d3c46bba9dd62cdaa3f7a0a245dddc65c446fa","a7731b7226e651f73417d3bd5c52e32af6ccece3","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1","[SysIndexController index (ModelMap)]","14"
"29","RuoYi/ruoyi-admin","a7731b7226e651f73417d3bd5c52e32af6ccece3","121ef0e015f5f7743c3e13546c2114b6f462a83d","LOCAL_VAR_RENAMING","0","1","2","[SysIndexController initPasswordIsModify (Date), SysIndexController main (ModelMap)]","28"
"35","RuoYi/ruoyi-admin","121ef0e015f5f7743c3e13546c2114b6f462a83d","c176ae4b3d1e8feb74a7b36a960c6ba36cc43ae4","VAR_DECLARATION_MERGING","12","1","1","[SysIndexController initPasswordIsModify (Date)]","14"
"45","RuoYi/ruoyi-admin","c176ae4b3d1e8feb74a7b36a960c6ba36cc43ae4","873a1ed3f914019c127e9ab102f9440727988e5f","REVERSE_IF_ELSE","3","1","1","[SysIndexController passwordIsExpiration (Date)]","14"
"46","RuoYi/ruoyi-admin","873a1ed3f914019c127e9ab102f9440727988e5f","98c009597a0db0d8c57601b95318d5bf185117d8","SWITCH_EQUAL_SIDES","14","1","1","[SysIndexController initPasswordIsModify (Date)]","14"
"47","RuoYi/ruoyi-admin","98c009597a0db0d8c57601b95318d5bf185117d8","eea57fff58eb66e54be7a9b89400b693396fc451","REVERSE_IF_ELSE","3","1","1","[SysIndexController passwordIsExpiration (Date)]","14"
"56","RuoYi/ruoyi-admin","eea57fff58eb66e54be7a9b89400b693396fc451","84a7d95e69b012c1e7d23ac704e8e22e4cd2c0e6","LOCAL_VAR_RENAMING","0","1","1","[BuildController build ()]","14"
"57","RuoYi/ruoyi-admin","84a7d95e69b012c1e7d23ac704e8e22e4cd2c0e6","fb943ddb9ec879c7068801c33f10e3e882d76c2d","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1","[SysIndexController index (ModelMap)]","14"
"61","RuoYi/ruoyi-admin","fb943ddb9ec879c7068801c33f10e3e882d76c2d","8d0dbf0ef02b74a3dc2705d84b2816c3858a9be7","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1","[SysIndexController index (ModelMap)]","14"
"65","RuoYi/ruoyi-admin","8d0dbf0ef02b74a3dc2705d84b2816c3858a9be7","b92de66ecef76d7b529a06ac6093dc6eedecaec8","VAR_DECLARATION_DIVIDING","13","1","2","[SysIndexController index (ModelMap), SysIndexController initPasswordIsModify (Date)]","28"
"0","RuoYi/ruoyi-common","b92de66ecef76d7b529a06ac6093dc6eedecaec8","b7974e00deb2518fcb84a73d88f2908f1b8e0f43","REVERSE_IF_ELSE","3","1","78","[DateUtils timeDistance (Date, Date), IpUtils isUnknown (String), TrustAnyTrustManager checkClientTrusted (X509Certificate[], String), DateUtils getNowDate (), IpUtils ipIsInNetNoCheck (String, String), ServletUtils getSession (), FileUtils percentEncode (String), ServletUtils getResponse (), FileUtils checkAllowDownload (String), FileUtils getFileExtendName (byte[]), DateUtils dateTimeNow (String), HttpUtils sendGet (String, String, String), DateUtils differentDaysByMillisecond (Date, Date), XssHttpServletRequestWrapper XssHttpServletRequestWrapper (HttpServletRequest), DateUtils dateTime (String, String), ServletUtils checkAgentIsMobile (String), ServletUtils urlEncode (String), PermissionUtils getPrincipalProperty (String), XssHttpServletRequestWrapper getParameterValues (String), DateUtils getTime (), DateUtils dateTimeNow (), DateUtils toDate (LocalDateTime), DateUtils getServerStartDate (), IpUtils textToNumericFormatV4 (String), LogUtils logAccess (HttpServletRequest), FileUtils writeImportBytes (byte[]), LogUtils getAccessLog (), ServletUtils isAjaxRequest (HttpServletRequest), IpUtils internalIp (byte[]), HttpUtils sendPost (String, String), IpUtils getHostIp (), ServletUtils getParameterToInt (String, Integer), HttpUtils sendGet (String, String), IpUtils isIPSegment (String), IpUtils internalIp (String), ServletUtils urlDecode (String), FileUtils getName (String), FileUtils writeBytes (String, OutputStream), FileUtils setAttachmentResponseHeader (HttpServletResponse, String), FileUtils writeBytes (byte[], String), TrustAnyTrustManager checkServerTrusted (X509Certificate[], String), HttpUtils sendGet (String), IpUtils getMultistageReverseProxyIp (String), DateUtils dateTime (), TrustAnyHostnameVerifier verify (String, SSLSession), LogUtils logPageError (HttpServletRequest), ServletUtils getParameter (String, String), DateUtils getDate (), IpUtils getHostName (), ServletUtils getParameter (String), ServletUtils getParameterToInt (String), UserBlockedException UserBlockedException (), DateUtils parseDateToStr (String, Date), ServletUtils getParameterToBool (String, Boolean), LogUtils getBlock (Object), DateUtils datePath (), DateUtils toDate (LocalDate), FileUtils deleteFile (String), ServletUtils getRequest (), ServletUtils getRequestAttributes (), IpUtils isMatchedIp (String, String), IpUtils ipIsInWildCardNoCheck (String, String), DateUtils parseDate (Object), PermissionUtils getMsg (String), FileUtils isValidFilename (String), LogUtils getParams (HttpServletRequest), LogUtils logError (String, Throwable), ServletUtils getParameterToBool (String), StrFormatter format (String, Object), IpUtils isIP (String), IpUtils isIpWildCard (String), DateUtils dateTime (Date), HttpUtils sendSSLPost (String, String), ServletUtils renderString (HttpServletResponse, String), FileUtils getNameNotSuffix (String), FileUtils setFileDownloadHeader (HttpServletRequest, String), IpUtils getIpAddr (HttpServletRequest), TrustAnyTrustManager getAcceptedIssuers ()]","858"
"2","RuoYi/ruoyi-common","b7974e00deb2518fcb84a73d88f2908f1b8e0f43","b08e542497521cb10449a562e380e169c74e5e9d","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1","[HttpUtils sendGet (String, String, String)]","11"
"3","RuoYi/ruoyi-common","b08e542497521cb10449a562e380e169c74e5e9d","449a4a6fced0aafd1d871fdd9e56c321ec7ca4c0","INFIX_EXPRESSION_DIVIDING","8","1","1","[HttpUtils sendSSLPost (String, String)]","11"
"6","RuoYi/ruoyi-common","449a4a6fced0aafd1d871fdd9e56c321ec7ca4c0","2c0186ab3279e89fe45b41fbdaf1b7f34ba8c031","LOCAL_VAR_RENAMING","0","1","2","[HttpUtils sendPost (String, String), HttpUtils sendGet (String, String, String)]","22"
"9","RuoYi/ruoyi-common","2c0186ab3279e89fe45b41fbdaf1b7f34ba8c031","378a489c212966ec173d01e959a1532a24f37ad3","STATEMENTS_ORDER_REARRANGEMENT","10","1","3","[HttpUtils sendSSLPost (String, String), HttpUtils sendPost (String, String), HttpUtils sendGet (String, String, String)]","33"
"10","RuoYi/ruoyi-common","378a489c212966ec173d01e959a1532a24f37ad3","e3639d700f461576a30a7f75946162f938ab8253","SWITCH_STRING_EQUAL","15","1","1","[HttpUtils sendSSLPost (String, String)]","11"
"26","RuoYi/ruoyi-common","e3639d700f461576a30a7f75946162f938ab8253","345bd505047590caceef8b2fd78a4adbae4ddc96","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[HttpUtils sendGet (String, String, String)]","11"
"30","RuoYi/ruoyi-common","345bd505047590caceef8b2fd78a4adbae4ddc96","669485e502f60f6b975fcafe4d66f168f8cdb0bf","SWITCH_STRING_EQUAL","15","1","1","[HttpUtils sendSSLPost (String, String)]","11"
"33","RuoYi/ruoyi-common","669485e502f60f6b975fcafe4d66f168f8cdb0bf","555704b21dfa649b452a6e641f3b663eaddbe23f","REVERSE_IF_ELSE","3","1","1","[HttpUtils sendSSLPost (String, String)]","11"
"35","RuoYi/ruoyi-common","555704b21dfa649b452a6e641f3b663eaddbe23f","b8875b5b5c27a3487bd7951d1fc5b3dc49519574","WHILE_TO_FOR","2","1","2","[HttpUtils sendSSLPost (String, String), HttpUtils sendPost (String, String)]","22"
"36","RuoYi/ruoyi-common","b8875b5b5c27a3487bd7951d1fc5b3dc49519574","95f9b5f1c9c0a7e7431aa5bdac41438917b74d17","WHILE_TO_FOR","2","1","1","[HttpUtils sendGet (String, String, String)]","11"
"37","RuoYi/ruoyi-common","95f9b5f1c9c0a7e7431aa5bdac41438917b74d17","813123fe502151095bb0dd1aa5d16fbdcbd7edc2","REVERSE_IF_ELSE","3","1","3","[HttpUtils sendSSLPost (String, String), HttpUtils sendPost (String, String), HttpUtils sendGet (String, String, String)]","33"
"39","RuoYi/ruoyi-common","813123fe502151095bb0dd1aa5d16fbdcbd7edc2","0c5da44ec687bc17c8a880b54a0709222175c65e","REVERSE_IF_ELSE","3","1","2","[HttpUtils sendSSLPost (String, String), HttpUtils sendPost (String, String)]","22"
"40","RuoYi/ruoyi-common","0c5da44ec687bc17c8a880b54a0709222175c65e","e6f9dd280f9fd00e6e82bef7cbaf7cb0950138de","INFIX_EXPRESSION_DIVIDING","8","1","1","[HttpUtils sendSSLPost (String, String)]","11"
"42","RuoYi/ruoyi-common","e6f9dd280f9fd00e6e82bef7cbaf7cb0950138de","6fa4a9943d4c1e38529df88c053cc349bd5fe64b","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1","[HttpUtils sendGet (String, String, String)]","11"
"43","RuoYi/ruoyi-common","6fa4a9943d4c1e38529df88c053cc349bd5fe64b","87def13d651890ed493990a7d806424b68f7799d","REVERSE_IF_ELSE","3","1","2","[HttpUtils sendSSLPost (String, String), HttpUtils sendPost (String, String)]","22"
"45","RuoYi/ruoyi-common","87def13d651890ed493990a7d806424b68f7799d","57a5cde8cc02b42ff432707987a07399b6f5cdac","STATEMENTS_ORDER_REARRANGEMENT","10","1","3","[HttpUtils sendSSLPost (String, String), HttpUtils sendPost (String, String), HttpUtils sendGet (String, String, String)]","33"
"49","RuoYi/ruoyi-common","57a5cde8cc02b42ff432707987a07399b6f5cdac","3f6c7d15d0f2c47f93bde2c95330080712422a81","INFIX_EXPRESSION_DIVIDING","8","1","1","[HttpUtils sendSSLPost (String, String)]","11"
"55","RuoYi/ruoyi-common","3f6c7d15d0f2c47f93bde2c95330080712422a81","e2d0da9997d919c4b4afa5e3bbed14d7908c68b1","REVERSE_IF_ELSE","3","1","2","[HttpUtils sendSSLPost (String, String), HttpUtils sendPost (String, String)]","22"
"57","RuoYi/ruoyi-common","e2d0da9997d919c4b4afa5e3bbed14d7908c68b1","daa9d777d757e9eca48f44cec49180b5ff5931d0","VAR_DECLARATION_MERGING","12","1","1","[HttpUtils sendSSLPost (String, String)]","11"
"60","RuoYi/ruoyi-common","daa9d777d757e9eca48f44cec49180b5ff5931d0","ebb331c53411cf4cee3a8d4d9eabeeabd2d1f452","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1","[HttpUtils sendGet (String, String, String)]","11"
"61","RuoYi/ruoyi-common","ebb331c53411cf4cee3a8d4d9eabeeabd2d1f452","d946b58b855f517833b9179c58097dd845198e83","FOR_TO_WHILE","1","1","3","[HttpUtils sendSSLPost (String, String), HttpUtils sendPost (String, String), HttpUtils sendGet (String, String, String)]","33"
"65","RuoYi/ruoyi-common","d946b58b855f517833b9179c58097dd845198e83","69937a2c3e0410acd713443721ea5196807bb471","LOCAL_VAR_RENAMING","0","1","2","[HttpUtils sendSSLPost (String, String), HttpUtils sendGet (String, String)]","22"
"0","RuoYi/ruoyi-framework","69937a2c3e0410acd713443721ea5196807bb471","2a8eb74e18f18747840f9e76e0c0706c2c67bdf4","CASE_TO_IF_ELSE","17","1","52","[Cpu getUsed (), DruidConfig slaveDataSource (DruidProperties), Mem setUsed (long), DruidConfig dataSource (DataSource), Cpu getTotal (), DruidConfig masterDataSource (DruidProperties), LogAspect setRequestValue (JoinPoint, SysOperLog, String[]), DataSourceAspect around (ProceedingJoinPoint), Cpu getWait (), LogAspect doAfterReturning (JoinPoint, Log, Object), LogAspect getControllerMethodDescription (JoinPoint, Log, SysOperLog, Object), DruidConfig doFilter (ServletRequest, ServletResponse, FilterChain), CaptchaValidateFilter isAccessAllowed (ServletRequest, ServletResponse, Object), SyncOnlineSessionFilter setOnlineSessionDAO (OnlineSessionDAO), Mem getFree (), DruidConfig init (javax.servlet.FilterConfig), CaptchaValidateFilter onAccessDenied (ServletRequest, ServletResponse), LogAspect isFilterObject (Object), SyncOnlineSessionFilter onPreHandle (ServletRequest, ServletResponse, Object), Cpu setSys (double), Cpu setTotal (double), Mem setFree (long), Cpu getCpuNum (), CaptchaValidateFilter validateResponse (HttpServletRequest, String), Mem getTotal (), UserRealm doGetAuthorizationInfo (PrincipalCollection), LogAspect boBefore (JoinPoint, Log), DataSourceAspect dsPointCut (), LogAspect handleLog (JoinPoint, Log, Exception, Object), Mem setTotal (long), LogAspect doAfterThrowing (JoinPoint, Log, Exception), LogAspect excludePropertyPreFilter (String[]), CaptchaValidateFilter setCaptchaType (String), DruidProperties dataSource (DruidDataSource), DataSourceAspect getDataSource (ProceedingJoinPoint), Cpu getFree (), UserRealm clearCachedAuthorizationInfo (Object), DruidConfig destroy (), Mem getUsage (), DruidConfig removeDruidFilterRegistrationBean (DruidStatProperties), Cpu setFree (double), DruidConfig setDataSource (Map<Object,Object>, String, String), Cpu setCpuNum (int), UserRealm doGetAuthenticationInfo (AuthenticationToken), UserRealm clearAllCachedAuthorizationInfo (), LogAspect argsArrayToString (Object[], String[]), Cpu setWait (double), CaptchaValidateFilter onPreHandle (ServletRequest, ServletResponse, Object), Mem getUsed (), CaptchaValidateFilter setCaptchaEnabled (boolean), Cpu getSys (), Cpu setUsed (double)]","468"
"3","RuoYi/ruoyi-framework","2a8eb74e18f18747840f9e76e0c0706c2c67bdf4","8b306bb14c8cc8af410833ae31f7793ec94094ff","REVERSE_IF_ELSE","3","1","3","[SysShiroService createSession (SysUserOnline), SysShiroService deleteSession (OnlineSession), SysShiroService getSession (Serializable)]","30"
"24","RuoYi/ruoyi-framework","8b306bb14c8cc8af410833ae31f7793ec94094ff","be4c701b5f603d48ef9539b6109fade5b6050f49","REVERSE_IF_ELSE","3","1","1","[SysShiroService createSession (SysUserOnline)]","10"
"27","RuoYi/ruoyi-framework","be4c701b5f603d48ef9539b6109fade5b6050f49","c991777831881c2c68cd1a1125c7a560613ca93f","REVERSE_IF_ELSE","3","1","1","[SysShiroService createSession (SysUserOnline)]","10"
"37","RuoYi/ruoyi-framework","c991777831881c2c68cd1a1125c7a560613ca93f","35a30bdb0c482c170fe9cfc1f8b8d8aadd76540f","LOCAL_VAR_RENAMING","0","1","2","[SysShiroService createSession (SysUserOnline), SysShiroService deleteSession (OnlineSession)]","20"
"50","RuoYi/ruoyi-framework","35a30bdb0c482c170fe9cfc1f8b8d8aadd76540f","af162ad8c9ee7e1d9e8892b04d23688f8b9e0fc5","REVERSE_IF_ELSE","3","1","1","[SysShiroService createSession (SysUserOnline)]","10"
"60","RuoYi/ruoyi-framework","af162ad8c9ee7e1d9e8892b04d23688f8b9e0fc5","b748f5dd90a13c93786df982e168902098b47c1e","LOCAL_VAR_RENAMING","0","1","2","[SysShiroService createSession (SysUserOnline), SysShiroService getSession (Serializable)]","20"
"61","RuoYi/ruoyi-framework","b748f5dd90a13c93786df982e168902098b47c1e","e11ad4d2f627a73eb0a78b3859eaaf3b44fb5eec","REVERSE_IF_ELSE","3","1","1","[SysShiroService createSession (SysUserOnline)]","10"
"63","RuoYi/ruoyi-framework","e11ad4d2f627a73eb0a78b3859eaaf3b44fb5eec","dfc1f0c3fcce852e68f7562efef2cd5d087a44e2","LOCAL_VAR_RENAMING","0","1","1","[SysShiroService createSession (SysUserOnline)]","10"
