id,projectName,startCommit,endCommit,transformType,transformTypeId,transformSum,RelatedMethodsNum,RelatedMethodSet,RelatedCasesNum
"34","helios/helios-testing-common","e9052f3242ebac4323b6d2eaae535e64d9579c9e","768c6be77f06ac920a489c7065ed7289ee36fd21","LOCAL_VAR_RENAMING","0","1","1","[ZooKeeperTestingServerManager start ()]","5"
"36","helios/helios-testing-common","768c6be77f06ac920a489c7065ed7289ee36fd21","dcfbda5fa2e04d06c09809907d2637d9ba7aa42d","LOCAL_VAR_RENAMING","0","1","1","[ZooKeeperTestingServerManager ensure (String)]","5"
"37","helios/helios-testing-common","dcfbda5fa2e04d06c09809907d2637d9ba7aa42d","d0a675a1d170cbdc26490006541415ef0965904d","LOCAL_VAR_RENAMING","0","1","1","[ZooKeeperTestingServerManager ZooKeeperTestingServerManager ()]","5"
"43","helios/helios-testing-common","d0a675a1d170cbdc26490006541415ef0965904d","e6b4699cb4dbc462a098eca503172803851e6886","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[ZooKeeperTestingServerManager ZooKeeperTestingServerManager ()]","5"
"47","helios/helios-testing-common","e6b4699cb4dbc462a098eca503172803851e6886","acdb7dab42ec8074eac377e212bcd46a81b44e5b","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[ZooKeeperTestingServerManager ZooKeeperTestingServerManager ()]","5"
"54","helios/helios-testing-common","acdb7dab42ec8074eac377e212bcd46a81b44e5b","df175c357e6d9c73b2a144c2a565ca213766ee7f","LOCAL_VAR_RENAMING","0","1","2","[ZooKeeperTestingServerManager start (), ZooKeeperTestingServerManager restore (Path)]","10"
"0","helios/helios-testing","df175c357e6d9c73b2a144c2a565ca213766ee7f","c2c0be5382782d9a91ef97617fa8944b80b2e272","VAR_DECLARATION_DIVIDING","13","1","115","[HeliosDeploymentException HeliosDeploymentException (String, Throwable), Builder testReportDirectory (String), TemporaryJobs create (String), DefaultDeployer readyToDeploy (), JobPrefixFile prefix (), Builder Builder (String, Config, Map<String,String>, HeliosClient.Builder), DefaultProber probe (String, PortMapping), TemporaryJobs job (), InMemoryLogStreamFollower create (), HeliosSoloLogService scheduler (), JobPrefixFile create (Path), Builder hostPickingStrategy (HostPickingStrategy), TemporaryJobs initialValue (), DefaultDeployer deploy (Job, List<String>, Set<String>, Prober, TemporaryJobReports.ReportWriter), HeliosDeploymentException HeliosDeploymentException (Throwable), Builder processHostPickingStrategy (), TemporaryJobs call (), TemporaryJob TemporaryJob (HeliosClient, Prober, TemporaryJobReports.ReportWriter, Job, List<String>, Set<String>, String, long), HeliosDeploymentResource client (), TemporaryJob port (String, String), Builder endpoints (List<URI>), Builder hostFilter (String), TemporaryJobs after (Optional<TemporaryJobReports.ReportWriter>), JobPrefixFile JobPrefixFile (Path, FileChannel, FileLock), Builder domain (String), TemporaryJobs perform (Statement, TemporaryJobReports.ReportWriter), TemporaryJob undeploy (List<AssertionError>), HeliosSoloLogService runOneIteration (), Builder build (), TemporaryJobs getListByKey (String, Config), HeliosSoloLogService HeliosSoloLogService (HeliosClient, DockerClient, LogStreamFollower), Builder client (HeliosClient), JobPrefixFile close (AutoCloseable), TemporaryJobs prefix (), Builder user (String), JobPrefixFile tryFromExistingFile (Path), TemporaryJobs apply (Statement, Description), InMemoryLogStreamFollower getStdout (JobId), InMemoryLogStreamFollower InMemoryLogStreamFollower (ConcurrentMap<JobId,StreamHolder>), TemporaryJobs builder (Map<String,String>), Builder jobPrefix (String), TemporaryJob hosts (), Builder deployer (Deployer), DefaultDeployer DefaultDeployer (HeliosClient, List<TemporaryJob>, HostPickingStrategy, String, long), HeliosSoloLogService shutDown (), TemporaryJob deploy (), LogFollowJob LogFollowJob (String, JobId), TemporaryJobs builder (String, Map<String,String>, HeliosClient.Builder), Builder endpointStrings (List<String>), Builder endpoints (URI), JobPrefixFile JobPrefixFile (String, Path), HeliosDeploymentResource after (), TemporaryJobs builder (), StreamHolder StreamHolder (ByteArrayOutputStream, ByteArrayOutputStream), TemporaryJob job (), DefaultDeployer deploy (Job, String, Set<String>, Prober, TemporaryJobReports.ReportWriter), Builder prefixDirectory (String), TemporaryJobs builder (String, Map<String,String>), TemporaryJobs builder (String), TemporaryJobs jobWithConfig (String), TemporaryJobs evaluate (), HeliosDeploymentException HeliosDeploymentException (String), TemporaryJob addresses (String), TemporaryJobs client (), Builder jobDeployedMessageFormat (String), Builder deployTimeoutMillis (long), DefaultProber probeUdpPort (String, PortMapping), TemporaryJob call (), Builder configureWithEnv (), Builder reports (TemporaryJobReports), JobPrefixFile create (String, Path), Builder heliosClientHttpTimeoutSeconds (int), HeliosConfig loadConfig (), TemporaryJobs verifyJobsHealthy (), JobPrefixFile release (), TemporaryJob statuses (), TemporaryJob address (String), HeliosDeploymentResource before (), DefaultProber probeTcpPort (String, PortMapping), TemporaryJob outputDeployedMessage (String, String), InMemoryLogStreamFollower writeAndFlush (ByteBuffer, OutputStream), Builder prober (Prober), HeliosConfig getProfile (String, String, Config), Builder verifyHasStrategyKey (String), LogFollowJob call (), HeliosConfig getDefaultProfile (String, String, Config), TemporaryJobs create (), TemporaryJobs after (), HeliosDeploymentResource call (), TemporaryJob undeploy (), TemporaryJob awaitUp (String), TemporaryJob awaitPort (String, String), InMemoryLogStreamFollower followLog (JobId, String, Iterator<LogMessage>), TemporaryJobs createFromProfile (String), TemporaryJobs apply (TemporaryJobReports.ReportWriter), TemporaryJobs TemporaryJobs (Builder, Config), TemporaryJobs create (HeliosClient), TemporaryJobs jobPrefixFile (), InMemoryLogStreamFollower getStderr (JobId), TemporaryJob endpointFromHost (String), TemporaryJobs before (), TemporaryJobs job (Job.Builder), HeliosDeploymentResource HeliosDeploymentResource (HeliosDeployment), TemporaryJob verifyHealthy (String, TaskStatus), Builder endpoints (String), Polling await (long, TimeUnit, String, Callable<T>), JobPrefixFile deleteIfExists (Path), DefaultDeployer pickHost (List<String>), TemporaryJob verifyHealthy (), HeliosSoloLogService executor (), HeliosSoloLogService get (Future<T>), JobPrefixFile close (), TemporaryJobs removeOldJobs (), JobPrefixFile delete (), Polling awaitUnchecked (long, TimeUnit, String, Callable<T>)]","1265"
"3","helios/helios-testing","c2c0be5382782d9a91ef97617fa8944b80b2e272","b48dd0bb57f6830831c47de64e2fd2a4469a2f74","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[DefaultProber probeUdpPort (String, PortMapping)]","11"
"21","helios/helios-testing","b48dd0bb57f6830831c47de64e2fd2a4469a2f74","549e04c3e1ad85a47f51385f6a3e475b4ae060b1","REVERSE_IF_ELSE","3","1","2","[HeliosConfig getProfile (String, String, Config), HeliosConfig getDefaultProfile (String, String, Config)]","22"
"29","helios/helios-testing","549e04c3e1ad85a47f51385f6a3e475b4ae060b1","4d476a49d0bb8287038ede3a22a87abcc75a7480","REVERSE_IF_ELSE","3","1","2","[HeliosConfig getProfile (String, String, Config), HeliosConfig getDefaultProfile (String, String, Config)]","22"
"31","helios/helios-testing","4d476a49d0bb8287038ede3a22a87abcc75a7480","0439d5c2ccf8684e88910614b48af02672fd688f","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[DefaultProber probeUdpPort (String, PortMapping)]","11"
"35","helios/helios-testing","0439d5c2ccf8684e88910614b48af02672fd688f","24236bafd24bd7e171eac84ed38da44854089c06","LOCAL_VAR_RENAMING","0","1","1","[DefaultProber probeUdpPort (String, PortMapping)]","11"
"49","helios/helios-testing","24236bafd24bd7e171eac84ed38da44854089c06","15a0623013161c3bac2a6452d266b232fa4e3164","REVERSE_IF_ELSE","3","1","1","[DefaultProber probe (String, PortMapping)]","11"
"52","helios/helios-testing","15a0623013161c3bac2a6452d266b232fa4e3164","5ea5ac04d8fdfdddf50e3d635a68584d223cb1d6","REVERSE_IF_ELSE","3","1","2","[HeliosConfig getProfile (String, String, Config), HeliosConfig getDefaultProfile (String, String, Config)]","22"
"54","helios/helios-testing","5ea5ac04d8fdfdddf50e3d635a68584d223cb1d6","e1dfaf5fcfab4786c3a739d8df7ba91d8709eb30","REVERSE_IF_ELSE","3","1","1","[DefaultProber probe (String, PortMapping)]","11"
"59","helios/helios-testing","e1dfaf5fcfab4786c3a739d8df7ba91d8709eb30","dfdb0caf4c632487bb3a2590b3cb73cd7550692c","LOCAL_VAR_RENAMING","0","1","2","[DefaultProber probeUdpPort (String, PortMapping), DefaultProber probeTcpPort (String, PortMapping)]","22"
"0","helios/helios-tools","dfdb0caf4c632487bb3a2590b3cb73cd7550692c","ce55436af94cc9d6f45e505f349735467f93e653","WHILE_TO_FOR","2","1","88","[HostStatusDisplayer displayTask (boolean, JobStatusTable, JobId, JobStatus, Map<String,TaskStatus>, Iterable<String>), ScoredHost compare (ScoredHost, ScoredHost), CliConfig getMasterEndpoints (), ExplicitTarget getEndpointSupplier (), JobWatchCommand JobWatchCommand (Subparser), SrvTarget SrvTarget (String, String), ScoredHost sortScoredHosts (List<ScoredHost>), JobListCommand escape (List<String>), JobStatusCommand JobStatusCommand (Subparser), CliConfig fromFile (File, Map<String,String>), RollingUpdateCommand sleep (long), ScoredHost getSortedMatches (String), ExplicitTarget toString (), HostStatusDisplayer showJsonStatuses (PrintStream, String, Set<JobId>, Map<JobId,JobStatus>), JobCreateCommand parseListOfPairs (List<String>, String, String), JobStartCommand JobStartCommand (Subparser), SrvTarget getEndpointSupplier (), ExplicitTarget ExplicitTarget (URI), CliConfig CliConfig (List<String>, String, List<URI>), CliConfig getUsername (), JobWatchCommand hostMatches (List<String>, String), CliConfig getSrvName (), CliConfig fromEnvVar (Config, Map<String,String>), ScoredHost resolveName (String), ScoredHost findPrefixMatches (String), JobCreateCommand JobCreateCommand (Subparser), JobCreateCommand parseListOfPairs (List<String>, String), JobWatchCommand showReport (PrintStream, boolean, List<String>, Set<JobId>, DateTimeFormatter, HeliosClient), JobCreateCommand JobCreateCommand (Subparser, Supplier<Map<String,String>>), SrvTarget getDomain (), HostStatusDisplayer showStatusesForHosts (String, Set<JobId>, Map<JobId,JobStatus>, HostStatusDisplayer), JobWatchCommand chop (String, int), RollingUpdateCommand runWithJob (Namespace, HeliosClient, PrintStream, boolean, Job, BufferedReader), JobStatusTable task (JobId, String, TaskStatus, Deployment), CliConfig getConfigDirName (), CliConfig getConfigFileName (), RollingUpdateCommand RollingUpdateCommand (Subparser, SleepFunction, Supplier<Long>), CliConfig getDomainsString (), DeploymentGroupStatusCommand printTable (PrintStream, JobId, List<DeploymentGroupStatusResponse.HostStatus>, boolean), JobCreateCommand defaultMetadata (), ExplicitTarget from (String, Iterable<String>), ScoredHost scoreMatches (List<String>), SleepFunction sleep (long), SleepFunction nullableWithFallback (T, T), SrvTarget toString (), JobListCommand run (Namespace, HeliosClient, PrintStream, boolean, BufferedReader), ScoredHost ScoredHost (String, int), JobCreateCommand run (Namespace, HeliosClient, PrintStream, boolean, BufferedReader), HostRegisterCommand HostRegisterCommand (Subparser), SrvTarget hashCode (), CliConfig fromUserConfig (Map<String,String>), JobStatusTable print (), ExplicitTarget hashCode (), Target getEndpointSupplier (), ExplicitTarget from (URI), CliConfig fromConfig (Config), DeploymentGroupRemoveCommand DeploymentGroupRemoveCommand (Subparser), JobCreateCommand nullOrInteger (String), HostResolver HostResolver (Set<String>, Name[]), RollingUpdateCommand get (), JobCreateCommand get (), HostStatusDisplayer filterJobStatus (JobStatus, Iterable<String>), DeploymentGroupStatusCommand run (Namespace, HeliosClient, PrintStream, boolean, BufferedReader), SrvTarget getSrv (), ScoredHost findMatchesWithLowestScore (List<ScoredHost>), ExplicitTarget equals (Object), JobStatusTable JobStatusTable (PrintStream, boolean), DeploymentGroupStatusCommand DeploymentGroupStatusCommand (Subparser), JobListCommand getJobStatuses (HeliosClient, Map<JobId,Job>, boolean), Target getName (), JobStartCommand runWithJob (Namespace, HeliosClient, PrintStream, boolean, Job, BufferedReader), HostStatusDisplayer matchedStatus (JobStatus, Iterable<String>, Map<String,TaskStatus>), JobWatchCommand run (Namespace, List<TargetAndClient>, PrintStream, boolean, BufferedReader), Target Target (String), HostStatusDisplayer run (Namespace, HeliosClient, PrintStream, boolean, BufferedReader), JobWatchCommand watchJobsOnHosts (PrintStream, boolean, List<String>, Set<JobId>, int, List<TargetAndClient>), SrvTarget equals (Object), CliConfig getDomains (), HostRegisterCommand run (Namespace, HeliosClient, PrintStream, boolean, BufferedReader), ExplicitTarget getEndpoint (), JobListCommand JobListCommand (Subparser), JobWatchCommand watchJobsOnHosts (PrintStream, boolean, List<String>, List<JobId>, Integer, HeliosClient), HostResolver create (HeliosClient), JobWatchCommand getStatuses (HeliosClient, Set<JobId>), JobListCommand escape (String), DeploymentGroupRemoveCommand run (Namespace, HeliosClient, PrintStream, boolean, BufferedReader), RollingUpdateCommand RollingUpdateCommand (Subparser), DeploymentGroupStatusCommand run0 (HeliosClient, PrintStream, boolean, String, boolean)]","1144"
"1","helios/helios-tools","ce55436af94cc9d6f45e505f349735467f93e653","a933cedb088967d7a07d6d27a4dc7b22ee8502d2","LOCAL_VAR_RENAMING","0","1","2","[DeploymentGroupRemoveCommand DeploymentGroupRemoveCommand (Subparser), DeploymentGroupRemoveCommand run (Namespace, HeliosClient, PrintStream, boolean, BufferedReader)]","26"
"3","helios/helios-tools","a933cedb088967d7a07d6d27a4dc7b22ee8502d2","8432531d1f11d11546158a03bc03c5d4f21052e6","REVERSE_IF_ELSE","3","1","1","[DeploymentGroupRemoveCommand run (Namespace, HeliosClient, PrintStream, boolean, BufferedReader)]","13"
"12","helios/helios-tools","8432531d1f11d11546158a03bc03c5d4f21052e6","593ac835e82b4de53eb9ab83957e2fa0eae4a396","SWITCH_EQUAL_SIDES","14","1","1","[DeploymentGroupRemoveCommand run (Namespace, HeliosClient, PrintStream, boolean, BufferedReader)]","13"
"19","helios/helios-tools","593ac835e82b4de53eb9ab83957e2fa0eae4a396","03c5f1f7fc57ec3768147196d4cb7ffe665eb1c6","LOCAL_VAR_RENAMING","0","1","2","[DeploymentGroupRemoveCommand DeploymentGroupRemoveCommand (Subparser), DeploymentGroupRemoveCommand run (Namespace, HeliosClient, PrintStream, boolean, BufferedReader)]","26"
"25","helios/helios-tools","03c5f1f7fc57ec3768147196d4cb7ffe665eb1c6","58707fad4fd4cab3fe32383145b08aeca32b8d8d","LOCAL_VAR_RENAMING","0","1","2","[DeploymentGroupRemoveCommand DeploymentGroupRemoveCommand (Subparser), DeploymentGroupRemoveCommand run (Namespace, HeliosClient, PrintStream, boolean, BufferedReader)]","26"
"46","helios/helios-tools","58707fad4fd4cab3fe32383145b08aeca32b8d8d","0f3631b9b11e49b21a7605ba6a81b7cb9b50c6ab","SWITCH_EQUAL_SIDES","14","1","1","[DeploymentGroupRemoveCommand run (Namespace, HeliosClient, PrintStream, boolean, BufferedReader)]","13"
"0","spring-data-jpa/spring-data-envers","3483e16657c8eb786e1a7320698ccc316d49b846","19fb7caa4ee5c3de1782e7c2ac9aa93f0de4795b","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","16","[RevisionRepositoryFactory RevisionRepositoryFactory (EntityManager, Class<?>), ReflectionRevisionEntityInformation getRevisionNumberType (), ReflectionRevisionEntityInformation getRevisionEntityClass (), EnversRevisionRepositoryImpl findRevision (ID, N), QueryResult createRevisionMetadata (), EnversRevisionRepositoryFactoryBean EnversRevisionRepositoryFactoryBean (Class<? extends T>), DefaultRevisionMetadata equals (Object), QueryResult QueryResult (Object[]), RevisionRepositoryFactory getRepositoryFragments (RepositoryMetadata), EnversRevisionRepositoryImpl findRevisions (ID, Pageable), ReflectionRevisionEntityInformation ReflectionRevisionEntityInformation (Class<?>), EnversRevisionRepositoryImpl createBaseQuery (ID), EnversRevisionRepositoryFactoryBean createRepositoryFactory (EntityManager), QueryResult convertRevisionType (RevisionType), EnversRevisionRepositoryFactoryBean setRevisionEntityClass (Class<?>), EnversRevisionRepositoryImpl mapPropertySort (Sort)]","64"
"3","spring-data-jpa/spring-data-envers","19fb7caa4ee5c3de1782e7c2ac9aa93f0de4795b","58f41c48aaa1876a3edd49e5a25018aede74bbb2","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[RevisionRepositoryFactory RevisionRepositoryFactory (EntityManager, Class<?>)]","4"
"4","spring-data-jpa/spring-data-envers","58f41c48aaa1876a3edd49e5a25018aede74bbb2","9b3a51b096cce7a6d8924f0f96f0889dd2ced100","LOCAL_VAR_RENAMING","0","1","2","[RevisionRepositoryFactory RevisionRepositoryFactory (EntityManager, Class<?>), RevisionRepositoryFactory getRepositoryFragments (RepositoryMetadata)]","8"
"18","spring-data-jpa/spring-data-envers","9b3a51b096cce7a6d8924f0f96f0889dd2ced100","7da5af2facaa44b4351379ba85d376074378a9ac","LOCAL_VAR_RENAMING","0","1","1","[EnversRevisionRepositoryFactoryBean setRevisionEntityClass (Class<?>)]","4"
"21","spring-data-jpa/spring-data-envers","7da5af2facaa44b4351379ba85d376074378a9ac","6238213dc2bc88559ebe98ee42ef25a83bc80021","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[RevisionRepositoryFactory RevisionRepositoryFactory (EntityManager, Class<?>)]","4"
"37","spring-data-jpa/spring-data-envers","6238213dc2bc88559ebe98ee42ef25a83bc80021","4ad7c2b4a43622a329b4c167a26160c77c2c5d51","LOCAL_VAR_RENAMING","0","1","1","[RevisionRepositoryFactory RevisionRepositoryFactory (EntityManager, Class<?>)]","4"
"40","spring-data-jpa/spring-data-envers","4ad7c2b4a43622a329b4c167a26160c77c2c5d51","461085b7bce71e8d23b238dcbc9a6c35a52742d0","LOCAL_VAR_RENAMING","0","1","1","[RevisionRepositoryFactory RevisionRepositoryFactory (EntityManager, Class<?>)]","4"
"44","spring-data-jpa/spring-data-envers","461085b7bce71e8d23b238dcbc9a6c35a52742d0","4035229744170326efbd18f6aec8ed919001f0c1","LOCAL_VAR_RENAMING","0","1","1","[RevisionRepositoryFactory RevisionRepositoryFactory (EntityManager, Class<?>)]","4"
"48","spring-data-jpa/spring-data-envers","4035229744170326efbd18f6aec8ed919001f0c1","0a8a6ef92dad1beb7fa5ba58e9054741627574e1","LOCAL_VAR_RENAMING","0","1","1","[EnversRevisionRepositoryFactoryBean setRevisionEntityClass (Class<?>)]","4"
"0","spring-data-jpa/spring-data-jpa-performance","0a8a6ef92dad1beb7fa5ba58e9054741627574e1","a7dedaa15d8e44f1822c34a4a6f42c56bd56e01a","IF_DIVIDING","9","1","26","[PersonRepository findAllByFirstname (String), Profile Profile (), Person setDecased (boolean), Profile Profile (String), Person setAge (int), PersonRepository findAllWithAnnotatedQueryByFirstname (String, Sort), PersonRepository countWithAnnotatedQueryByFirstname (String), Person getEmailAddress (), Person setFirstname (String), Person Person (String, String, String), Person setId (Integer), PersonRepository findAllWithAnnotatedQueryByFirstname (String), Person getLastname (), Person Person (), Person getId (), Person isDecased (), Person setEmailAddress (String), Person setProfiles (Set<Profile>), PersonRepository countByFirstname (String), Person setLastname (String), Profile setId (Integer), PersonRepository findAllWithNativeQueryByFirstname (String), Person Person (String, String), PersonRepository findAllAndProjectToInterfaceByFirstname (String), Person getAge (), Profile getId ()]","78"
"2","spring-data-jpa/spring-data-jpa-performance","a7dedaa15d8e44f1822c34a4a6f42c56bd56e01a","7414c0e4c98f8c2a7e87930924a10669dde44422","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[Person Person (String, String, String)]","3"
"6","spring-data-jpa/spring-data-jpa-performance","7414c0e4c98f8c2a7e87930924a10669dde44422","d9a959056a9482bcc6247fc07b6e39f16865950b","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[Person Person (String, String, String)]","3"
"10","spring-data-jpa/spring-data-jpa-performance","d9a959056a9482bcc6247fc07b6e39f16865950b","5a846806003a79d5e7da6d40b71b16330c17bdab","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[Person Person (String, String, String)]","3"
"13","spring-data-jpa/spring-data-jpa-performance","5a846806003a79d5e7da6d40b71b16330c17bdab","adfcc4f1cb8921b999123f5a7b4b63604e8ac7a4","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[Person Person (String, String, String)]","3"
"22","spring-data-jpa/spring-data-jpa-performance","adfcc4f1cb8921b999123f5a7b4b63604e8ac7a4","e46da5b95b423f034e53a46fff0ed08b7335e89b","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[Person Person (String, String, String)]","3"
"34","spring-data-jpa/spring-data-jpa-performance","e46da5b95b423f034e53a46fff0ed08b7335e89b","2757584713ceb156219be2885ca96b34f3b1cd3f","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[Person Person (String, String, String)]","3"
"50","spring-data-jpa/spring-data-jpa-performance","2757584713ceb156219be2885ca96b34f3b1cd3f","b4bc55726b6d30cc245d79ce2aec628450847aef","STATEMENTS_ORDER_REARRANGEMENT","10","1","1","[Person Person (String, String, String)]","3"
"0","spring-data-jpa/spring-data-jpa","b4bc55726b6d30cc245d79ce2aec628450847aef","daad6592f20f8462e466c17b2c0e7b192627742c","ADD_ASSIGNMENT_TO_EQUAL_ASSIGNMENT","7","1","60","[AbstractPersistable equals (Object), ParameterBindings getBindings (BindingIdentifier), QueryUtils getAnnotationProperty (Attribute<?,?>, String, T), AbstractStringBasedJpaQuery AbstractStringBasedJpaQuery (JpaQueryMethod, EntityManager, String, String, QueryRewriter, QueryMethodEvaluationContextProvider, SpelExpressionParser), ParameterBindings register (BindingIdentifier, ParameterOrigin, Function<BindingIdentifier,ParameterBinding>), JpaRepositoryConfigExtension postProcess (BeanDefinitionBuilder, AnnotationRepositoryConfigurationSource), StringQuery tryFindGreatestParameterIndexIn (String), ProxyIdAccessor getIdentifierFrom (Object), QueryHints forEach (BiConsumer<String,Object>), QueryUtils requiresOuterJoin (From<?,?>, PropertyPath, boolean, boolean), ParameterBindings isBound (BindingIdentifier), QueryHints from (QueryHints), JpaRepositoryConfigExtension postProcess (BeanDefinitionBuilder, RepositoryConfigurationSource), LazyJvmAgent LazyJvmAgent (), JpaRepositoryConfigExtension getEntityManagerBeanDefinitionFor (RepositoryConfigurationSource, Object), QueryUtils createCountQueryFor (String, String, boolean), QueryUtils findClose (Integer, List<Integer>, List<Boolean>), JpaRepositoryConfigExtension getIdentifyingTypes (), JpaRepositoryConfigExtension registerSharedEntityMangerIfNotAlreadyRegistered (BeanDefinitionRegistry, RepositoryConfigurationSource), CachingQuerySortRewriter getSorted (DeclaredQuery, Sort), JpaRepositoryConfigExtension getEscapeCharacter (RepositoryConfigurationSource), StringQuery getKeyword (), ParameterBindings existsBoundParameter (String), StringQuery parseParameterBindingsOfQueryIntoBindingsAndReturnCleanedQuery (String, List<ParameterBinding>, Metadata), EntityManagerBeanDefinitionRegistrarPostProcessor postProcessBeanFactory (ConfigurableListableBeanFactory), StringQuery checkAndRegister (ParameterBinding, List<ParameterBinding>), HqlQueryIntrospector captureSelectItems (List<HqlParser.SelectionContext>, HqlQueryRenderer), QueryUtils toJpaOrder (Order, From<?,?>, CriteriaBuilder), JpaRepositoryConfigExtension registerBeansForRoot (BeanDefinitionRegistry, RepositoryConfigurationSource), AbstractPersistable hashCode (), HqlQueryIntrospector visitFromRoot (HqlParser.FromRootContext), StringQuery StringQuery (String, boolean), StringQuery of (String), JpaRepositoryConfigExtension postProcess (BeanDefinitionBuilder, XmlRepositoryConfigurationSource), CachableQuery equals (Object), JpaRepositoryConfigExtension getConfigurationInspectionClassLoader (ResourceLoader), ParameterBindings register (ParameterBinding), DeclaredQuery of (String, boolean), CachableQuery getAlias (), CachableQuery hashCode (), DeclaredQuery deriveCountQuery (String), ParsedQueryIntrospector visit (ParseTree), AbstractStringBasedJpaQuery doCreateCountQuery (JpaParametersParameterAccessor), CachableQuery getSort (), StringQuery getParameterIndex (String), StringQuery ParameterBindingType (String), AbstractStringBasedJpaQuery createJpaQuery (String, Sort, Pageable, ReturnedType), AbstractStringBasedJpaQuery getCountQuery (), ProxyIdAccessor shouldUseAccessorFor (Object), QueryHints withFetchGraphs (EntityManager), CachableQuery getDeclaredQuery (), StringQuery createSpelExtractor (String, boolean, int), AbstractStringBasedJpaQuery createBinder (DeclaredQuery), AbstractStringBasedJpaQuery potentiallyRewriteQuery (String, Sort, Pageable), QueryHints forCounts (), AbstractStringBasedJpaQuery doCreateQuery (JpaParametersParameterAccessor), ParameterBindings ParameterBindings (List<ParameterBinding>, Consumer<ParameterBinding>, int), CachableQuery CachableQuery (DeclaredQuery, Sort), QuerySortRewriter getSorted (DeclaredQuery, Sort), QueryUtils removeSubqueries (String)]","660"
"5","spring-data-jpa/spring-data-jpa","daad6592f20f8462e466c17b2c0e7b192627742c","78cf812550506d2040c4b55d012f8ea90953ef4b","REVERSE_IF_ELSE","3","1","7","[CachingQuerySortRewriter getSorted (DeclaredQuery, Sort), AbstractStringBasedJpaQuery AbstractStringBasedJpaQuery (JpaQueryMethod, EntityManager, String, String, QueryRewriter, QueryMethodEvaluationContextProvider, SpelExpressionParser), AbstractStringBasedJpaQuery createJpaQuery (String, Sort, Pageable, ReturnedType), CachableQuery hashCode (), AbstractStringBasedJpaQuery doCreateCountQuery (JpaParametersParameterAccessor), QuerySortRewriter getSorted (DeclaredQuery, Sort), CachableQuery equals (Object)]","77"
"8","spring-data-jpa/spring-data-jpa","78cf812550506d2040c4b55d012f8ea90953ef4b","106b11667e829d53d4e826def27da0c5dc541bea","LOCAL_VAR_RENAMING","0","1","2","[AbstractStringBasedJpaQuery doCreateQuery (JpaParametersParameterAccessor), AbstractStringBasedJpaQuery doCreateCountQuery (JpaParametersParameterAccessor)]","22"
"9","spring-data-jpa/spring-data-jpa","106b11667e829d53d4e826def27da0c5dc541bea","97ffa235b9bdf659436c05a60c1eecd8d7560291","SWITCH_EQUAL_SIDES","14","1","2","[AbstractStringBasedJpaQuery createJpaQuery (String, Sort, Pageable, ReturnedType), CachableQuery equals (Object)]","22"
"10","spring-data-jpa/spring-data-jpa","97ffa235b9bdf659436c05a60c1eecd8d7560291","acf1ea61dc1c6837364ab40804f61d3a797b3493","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1","[CachableQuery hashCode ()]","11"
"14","spring-data-jpa/spring-data-jpa","acf1ea61dc1c6837364ab40804f61d3a797b3493","31083e67a42aa5b390771c2b7f3f7adc6f6520cb","VAR_DECLARATION_DIVIDING","13","1","1","[CachableQuery equals (Object)]","11"
"19","spring-data-jpa/spring-data-jpa","31083e67a42aa5b390771c2b7f3f7adc6f6520cb","385698d46bdb2e484f4c762a50218f353a8ddd1a","REVERSE_IF_ELSE","3","1","6","[CachingQuerySortRewriter getSorted (DeclaredQuery, Sort), AbstractStringBasedJpaQuery AbstractStringBasedJpaQuery (JpaQueryMethod, EntityManager, String, String, QueryRewriter, QueryMethodEvaluationContextProvider, SpelExpressionParser), AbstractStringBasedJpaQuery createJpaQuery (String, Sort, Pageable, ReturnedType), AbstractStringBasedJpaQuery doCreateCountQuery (JpaParametersParameterAccessor), QuerySortRewriter getSorted (DeclaredQuery, Sort), CachableQuery equals (Object)]","66"
"23","spring-data-jpa/spring-data-jpa","385698d46bdb2e484f4c762a50218f353a8ddd1a","8caee2dae85a08aa975886d9d978fc91437967fe","SINGLE_IF_TO_CONDITIONAL_EXP","4","1","1","[AbstractStringBasedJpaQuery doCreateCountQuery (JpaParametersParameterAccessor)]","11"
"24","spring-data-jpa/spring-data-jpa","8caee2dae85a08aa975886d9d978fc91437967fe","297293c824977fa40b9d594b30b8899e63ac4153","VAR_DECLARATION_MERGING","12","1","1","[CachableQuery equals (Object)]","11"
