"project_name","start_end_SHA","noiseType","changeSet-triple"
"E:\project-DataSets20240917\RuoYi","[954034007161ca5a13c539782dbbfb43bf39042c, c396f719df0424981f4601717ce94fe67a9ce852, f09afc9b6bf22f07f60226d161289a64c323bbc4]","[[ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_PARAMETER], [ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_ATTRIBUTE, ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_PARAMETER], [ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_PARAMETER]]","[addJobLog, cleanJobLog, deleteJobLogById, deleteJobLogByIds, selectJobLogById, selectJobLogList]"
"E:\project-DataSets20240917\RuoYi","[6142b4874db6d66e639ea1c6324100340a6b6a0b, c51ead48494680c8f525b4adfc0759d88dd448d9, d2342bb749801679184462b7f52f63f4e4b5cf9f]","[[ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_ATTRIBUTE, ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_PARAMETER], [ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_ATTRIBUTE, ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_PARAMETER], NO_NOISE]","[addJobLog, cleanJobLog, deleteJobLogById, deleteJobLogByIds, isSuperColumn, selectJobLogById, selectJobLogList]"
"E:\project-DataSets20240917\RuoYi","[270184255550db06df28c4fc542ce6f0aabd4891, 7b27c3095e11f286e1497e55e9d925c196745d3b, a9d5a3bcc9d4465d5ff5d8c3a4f7702bbdf41006]","[[ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|RENAME_ATTRIBUTE, ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[getTableId, isSuperColumn, setClassName, setTableId]"
"E:\project-DataSets20240917\RuoYi","[16ac8432d0a9d41498a35f9b0fbd1960de3dcf6b, 2b31006d8e15d8d5e591bfb1c5f00bbcb890da74, f7bb60f980178fd5c16aba3b1d3287ea717fc34b]","[NO_NOISE, NO_NOISE, NO_NOISE]","[isSuperColumn]"
"E:\project-DataSets20240917\RuoYi","[1c71318122a4f309f7b453c4b9dd8f7d24722dc9, 984cf734297ad7280ed25fcd938913ccaeb30b3f, ac5c70d811badd9611657a1b72194ac158f07dc1]","[[ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|RENAME_ATTRIBUTE, ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|RENAME_PARAMETER], [ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|RENAME_PARAMETER], NO_NOISE]","[getParentMenuId, isSuperColumn, setFunctionName, setParentMenuId, setTableName]"
"E:\project-DataSets20240917\RuoYi","[2021e33e238617cfad0ae58628d63f0903f2791b, 27ad24b59888620f3c58b21a002634b5d837aaf8, 30245c95749c8023abab6aa79f26af315d2c7cfd]","[[ruoyi-framework/src/main/java/com/ruoyi/framework/web/domain/server/Cpu.java|RENAME_ATTRIBUTE], [ruoyi-framework/src/main/java/com/ruoyi/framework/web/domain/server/Cpu.java|RENAME_ATTRIBUTE], [ruoyi-framework/src/main/java/com/ruoyi/framework/web/domain/server/Cpu.java|RENAME_ATTRIBUTE, ruoyi-framework/src/main/java/com/ruoyi/framework/web/domain/server/Cpu.java|RENAME_PARAMETER]]","[getCpuNum, getFree, getSys, getWait, setCpuNum, setFree, setSys, setWait]"
"E:\project-DataSets20240917\RuoYi","[b406e7f890481896ba057364dec9487d6629e516, c39d92fde5aca896423f3a9fd2fc2b5c477aca17, c4ff6664afc41ae36daa94c4c5df00c4418ef142]","[NO_NOISE, NO_NOISE, NO_NOISE]","[getParameterValues]"
"E:\project-DataSets20240917\RuoYi","[819c5a88277ef0a107a0e8ec2a163b82a0d21dee, c16a7d6f301db387631452adf1391a69fe7cbb75, ca657149dff134a70d60db6d3e1c18aa41cdb4ab]","[[ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_VARIABLE], [ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_VARIABLE], NO_NOISE]","[getParameterValues]"
"E:\project-DataSets20240917\RuoYi","[7eef3640131849407885e5270e15a0c002ae77de, 90abfdc94c10a56f2f35e03f5931dbe7c4078fb3, cecb6c63f1d4e9078dd11cf9b39361b8d8393815]","[[ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_PARAMETER], [ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_PARAMETER], [ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_PARAMETER, ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_VARIABLE]]","[XssHttpServletRequestWrapper, getParameterValues]"
"E:\project-DataSets20240917\RuoYi","[8327c69be3689c875aebf677c1cdb0bfe69d46b2, acdf823eb92cfbd057104b837faab8e14a8de6b0, fddb5e98bfc88a0854e48687f84d4a90f4da7dbd]","[NO_NOISE, [ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_PARAMETER], NO_NOISE]","[XssHttpServletRequestWrapper, getParameterValues, resetPwdSave]"
"E:\project-DataSets20240917\RuoYi","[4731ce5e47ab2c8c3a424d63fe6701926c7c321a, 4a63fd1ec882c9019e2fd67ebc0f6271c1925f59, 781ed8bbcb21099b5fb77808df5f94481095180f]","[[ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|RENAME_PARAMETER], [ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|INVERT_CONDITION], NO_NOISE]","[addSave, authRole, edit, editSave, insertAuthRole, remove, resetPwdSave]"
"E:\project-DataSets20240917\RuoYi","[15f88f267449a8b302329274eeb2d6bc1f1ed3de, 79152b06638c00acc20eb2c143eae59a709fd1f6, 9754f00db7895a6570c53d30008d469d06918ec4]","[[ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|RENAME_PARAMETER, ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|RENAME_VARIABLE], NO_NOISE, [ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|RENAME_PARAMETER]]","[add, checkEmailUnique, edit, importTemplate, resetPwdSave]"
"E:\project-DataSets20240917\RuoYi","[17fd0a6e3c40893da0d19e1056ece16cfc501182, 2fa81a213882ae7f9f1dbc08c5d8a39bdac4042d, c66ff6fe435f01a49f1020a716f1cde2cfe839cd]","[[ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[export, importData, resetPwdSave]"
"E:\project-DataSets20240917\RuoYi","[060ad3f12f279474b12c9e9b0b58a7dd466fa918, 38c3cc1ba91d00cc560cf3bc1b0562a140a2d892, 3b4b02088523b5a049e3d920064c806763c69fe1]","[NO_NOISE, NO_NOISE, NO_NOISE]","[export, resetPwdSave]"
"E:\project-DataSets20240917\RuoYi","[38edaeb0f77667887d044482c1650b493954dbd7, 854503f4f14ca218cf2973a3c33c383d6480c23c, 8b702784d6e12a7fa6efc554c22119c394b034ea]","[[ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|INVERT_CONDITION], NO_NOISE, [ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|RENAME_PARAMETER, ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|RENAME_VARIABLE]]","[authRole, editSave, export, importData, list, remove, resetPwdSave]"
"E:\project-DataSets20240917\RuoYi","[09f3eb7a2fbd1ea46ed1d67253267f45592a8cc9, d83d6ef2229ab421cbb9a4c778057a2a39b29fc5, f54e065d69f7c7039fcc63a12a3edcf403ca7db0]","[[ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER], [ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER], [ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER]]","[selectCountMenuByParentId, selectCountRoleMenuByMenuId, selectMenuAll, selectMenuList, selectPermsByRoleId]"
"E:\project-DataSets20240917\RuoYi","[3395acf1983d8a2d06d6da901e371b1b4d9ddfcf, 9f8e1754a50b27b7254e197f6f857c6207a5ddcc, e5e5e379ca5e4e35a2777e93239025e2d58a38dd]","[[ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER], [ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER], [ruoyi-system/src/main/java/com/ruoyi/system/domain/SysLogininfor.java|RENAME_ATTRIBUTE, ruoyi-system/src/main/java/com/ruoyi/system/domain/SysLogininfor.java|RENAME_PARAMETER, ruoyi-system/src/main/java/com/ruoyi/system/domain/SysNotice.java|RENAME_ATTRIBUTE, ruoyi-system/src/main/java/com/ruoyi/system/domain/SysNotice.java|RENAME_PARAMETER, ruoyi-system/src/main/java/com/ruoyi/system/mapper/SysPostMapper.java|RENAME_PARAMETER, ruoyi-system/src/main/java/com/ruoyi/system/service/ISysDictDataService.java|RENAME_PARAMETER, ruoyi-system/src/main/java/com/ruoyi/system/service/impl/SysConfigServiceImpl.java|INVERT_CONDITION, ruoyi-system/src/main/java/com/ruoyi/system/service/impl/SysConfigServiceImpl.java|RENAME_VARIABLE]]","[selectMenuList, selectMenusByUser]"
"E:\project-DataSets20240917\RuoYi","[2bbf72d58803a653bb7f7e1929b1a1a8fa9c7521, 2c43aa6308293ec7a755e08ea200292738fa4a2b, 2feb7627ab8ce70ad8c0db554e262aa2aa932556]","[[ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_PARAMETER], [ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/impl/SysJobLogServiceImpl.java|RENAME_PARAMETER], NO_NOISE]","[deleteJobLogById, deleteJobLogByIds, export]"
"E:\project-DataSets20240917\RuoYi","[28581d54841379fa87adb8cb0aa91a3f891904c0, 43b039d34675cc7073aa8d65ad7d62c1c484266a, 78f7e2b6dbb8115dbe19e49599a9b5fba03ce449]","[NO_NOISE, NO_NOISE, [ruoyi-quartz/src/main/java/com/ruoyi/quartz/controller/SysJobController.java|INVERT_CONDITION]]","[addSave, editSave, export, queryCronExpression]"
"E:\project-DataSets20240917\RuoYi","[87c6bb56e8a5062659c3583b0434d54191890aa4, b59b15fb637de3a314a82fdea3b22add0b67fcd8, bb4f55f6e2febae14a0baf7dca76f76d9d41cc78]","[NO_NOISE, [ruoyi-quartz/src/main/java/com/ruoyi/quartz/controller/SysJobController.java|INVERT_CONDITION], [ruoyi-quartz/src/main/java/com/ruoyi/quartz/controller/SysJobController.java|INVERT_CONDITION, ruoyi-quartz/src/main/java/com/ruoyi/quartz/mapper/SysJobLogMapper.java|RENAME_PARAMETER, ruoyi-quartz/src/main/java/com/ruoyi/quartz/mapper/SysJobMapper.java|RENAME_PARAMETER, ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/ISysJobLogService.java|RENAME_PARAMETER, ruoyi-quartz/src/main/java/com/ruoyi/quartz/service/ISysJobService.java|RENAME_PARAMETER, ruoyi-quartz/src/main/java/com/ruoyi/quartz/util/ScheduleUtils.java|INVERT_CONDITION, ruoyi-quartz/src/main/java/com/ruoyi/quartz/util/ScheduleUtils.java|RENAME_PARAMETER, ruoyi-quartz/src/main/java/com/ruoyi/quartz/util/ScheduleUtils.java|RENAME_VARIABLE]]","[editSave, export, queryCronExpression]"
"E:\project-DataSets20240917\RuoYi","[156652286d4bf4f59478429fc121bfeb6e608a93, 87528d52efe0356ea5fdfb1541e32470f403b4c8, e744a8f953e11e41fe45237ee97219ddcd2e1f78]","[[ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|RENAME_ATTRIBUTE, ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|RENAME_PARAMETER], NO_NOISE, [ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|EXTRACT_VARIABLE]]","[getFunctionAuthor, isSub, isSuperColumn, setFunctionAuthor, setGenPath]"
"E:\project-DataSets20240917\RuoYi","[4dda633b82faa62ceb8cb638575d5addd25a7c4c, 60932d31fc79f29eeec5759373b6abce102d7e14, e8eddd6e98f6de189bf2560cbb980c516b0e3bbf]","[NO_NOISE, NO_NOISE, [ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|INVERT_CONDITION]]","[isSuperColumn]"
"E:\project-DataSets20240917\RuoYi","[92983dd2f546f1920c72088d49f97e2551dc29f8, acd722364791647424013df4bd583bbc635ab239, e3056e2147dd4575cde0a8a91ac9607fcd07a905]","[[ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|RENAME_ATTRIBUTE, ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|RENAME_PARAMETER], [ruoyi-generator/src/main/java/com/ruoyi/generator/domain/GenTable.java|RENAME_PARAMETER], [ruoyi-generator/src/main/java/com/ruoyi/generator/controller/GenController.java|RENAME_PARAMETER, ruoyi-generator/src/main/java/com/ruoyi/generator/controller/GenController.java|RENAME_VARIABLE, ruoyi-generator/src/main/java/com/ruoyi/generator/mapper/GenTableColumnMapper.java|RENAME_PARAMETER, ruoyi-generator/src/main/java/com/ruoyi/generator/service/IGenTableColumnService.java|RENAME_PARAMETER, ruoyi-generator/src/main/java/com/ruoyi/generator/service/impl/GenTableServiceImpl.java|INVERT_CONDITION, ruoyi-generator/src/main/java/com/ruoyi/generator/service/impl/GenTableServiceImpl.java|RENAME_PARAMETER, ruoyi-generator/src/main/java/com/ruoyi/generator/service/impl/GenTableServiceImpl.java|RENAME_VARIABLE, ruoyi-generator/src/main/java/com/ruoyi/generator/util/GenUtils.java|EXTRACT_VARIABLE, ruoyi-generator/src/main/java/com/ruoyi/generator/util/GenUtils.java|INVERT_CONDITION, ruoyi-generator/src/main/java/com/ruoyi/generator/util/GenUtils.java|RENAME_PARAMETER, ruoyi-generator/src/main/java/com/ruoyi/generator/util/GenUtils.java|RENAME_VARIABLE]]","[convertClassName, create, downloadCode, editSave, generatorCode, getBusinessName, getColumnLength, getTableName, importGenTable, initColumnField, initTable, previewCode, replaceFirst, replaceText, setPkColumn, setTableComment, setTableName, synchDb, validateEdit]"
"E:\project-DataSets20240917\RuoYi","[51e397b4dfa2df1218c22bb8307716a2aef6ffad, c8dbd7704882750d52b630ddd9b751bcdd48c0c7, ec403bfa39cf9472da832b12b7bcbf31d55a1964]","[[ruoyi-framework/src/main/java/com/ruoyi/framework/web/domain/server/Cpu.java|RENAME_ATTRIBUTE, ruoyi-framework/src/main/java/com/ruoyi/framework/web/domain/server/Cpu.java|RENAME_PARAMETER], [ruoyi-framework/src/main/java/com/ruoyi/framework/web/domain/server/Cpu.java|RENAME_PARAMETER], [ruoyi-framework/src/main/java/com/ruoyi/framework/web/domain/server/Cpu.java|RENAME_PARAMETER]]","[getFree, getSys, getTotal, getUsed, getWait, setCpuNum, setTotal, setUsed]"
"E:\project-DataSets20240917\RuoYi","[afdc4fa9f83843c829c23be1c8dd2f5c4c81fca1, bb72fd8176c4252e344277b3b74cc9227fae0426, f78579dbc3907e4fac01643c7aef965248069c01]","[NO_NOISE, [ruoyi-framework/src/main/java/com/ruoyi/framework/aspectj/DataSourceAspect.java|INVERT_CONDITION], NO_NOISE]","[getDataSource, handleLog]"
"E:\project-DataSets20240917\RuoYi","[00f4b5652a7a0b2843dc3732c2c3a5df3e11cba0, 7957a425bcf8e6c092b561578540cc28ed9c2f4c, 82c503ecda7a0c44acde70204877b754177b0cf3]","[[ruoyi-framework/src/main/java/com/ruoyi/framework/config/DruidConfig.java|REMOVE_VARIABLE_MODIFIER, ruoyi-framework/src/main/java/com/ruoyi/framework/config/DruidConfig.java|RENAME_PARAMETER, ruoyi-framework/src/main/java/com/ruoyi/framework/config/DruidConfig.java|RENAME_VARIABLE, ruoyi-framework/src/main/java/com/ruoyi/framework/config/properties/DruidProperties.java|RENAME_ATTRIBUTE, ruoyi-framework/src/main/java/com/ruoyi/framework/shiro/web/filter/sync/SyncOnlineSessionFilter.java|RENAME_ATTRIBUTE, ruoyi-framework/src/main/java/com/ruoyi/framework/shiro/web/filter/sync/SyncOnlineSessionFilter.java|RENAME_PARAMETER, ruoyi-framework/src/main/java/com/ruoyi/framework/web/domain/server/Mem.java|RENAME_ATTRIBUTE, ruoyi-framework/src/main/java/com/ruoyi/framework/web/domain/server/Mem.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[dataSource, getParameterValues]"
"E:\project-DataSets20240917\RuoYi","[a5dfb5428ac17e8469b29f5b74bb35f4380aa1f1, b7c65183f089a37228cc3c69cd0d77076974ba9c, be94778a7dd36d6bb0524780a6b1d043aa4b8ade]","[NO_NOISE, [ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_PARAMETER], NO_NOISE]","[XssHttpServletRequestWrapper, getParameterValues]"
"E:\project-DataSets20240917\RuoYi","[59962dcdec2efa6f15baf045faf2eb20f399e11b, ae72a5fbb6c4f918855fd919ed2ed322fe57c257, e1ceb886f93e4dc9195598a22c53d9ebffdb4b63]","[NO_NOISE, [ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_PARAMETER, ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_VARIABLE], [ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_PARAMETER, ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_VARIABLE]]","[XssHttpServletRequestWrapper, getParameterValues]"
"E:\project-DataSets20240917\RuoYi","[30e5e9151ed5a25d0dac0c8d17eac4107e41c67c, c2095107389ae9ec76b933f84c049983f099cd0f, da99f49a2a5421114e121c01766d99474f742a4f]","[[ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_PARAMETER, ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_VARIABLE], NO_NOISE, [ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_PARAMETER, ruoyi-common/src/main/java/com/ruoyi/common/xss/XssHttpServletRequestWrapper.java|RENAME_VARIABLE]]","[XssHttpServletRequestWrapper, getParameterValues]"
"E:\project-DataSets20240917\RuoYi","[409f7f94d103e26952e2036ffd27aef516ee5dea, 685bc8e7116706dcc579c89d1cd905e48fd1eeba, 7f17b2b74e6a25c9e45543b988d2d36da841d511]","[NO_NOISE, NO_NOISE, NO_NOISE]","[getParameterValues]"
"E:\project-DataSets20240917\RuoYi","[a679c6051e8d3586ea95afc4a69d0b0fdebb5acb, c1a8d3ec5956e7904c982251247d11e5a49e8a5b, c2c88bb25b97137f5fec5dd0b55bdeb50ca47736]","[NO_NOISE, NO_NOISE, NO_NOISE]","[getParameterValues]"
"E:\project-DataSets20240917\RuoYi","[083d84df7b47bcca1e02005b6c3004fc53743048, 1a9cb1f1e17824e3a7966abc3050e3893f3544ca, b48a4362b77c53db1b9001be941cdf82cbab1e1c]","[NO_NOISE, NO_NOISE, NO_NOISE]","[getParameterValues]"
"E:\project-DataSets20240917\RuoYi","[2656a63cc44be3b8b6ec23d2c0e29958cb2b0d65, 9ad2fa74fba3c288b1f2b06c7e94465da61f86e9, f6f73d352e2a1aa86d0130a6dee3b46e3434b54e]","[NO_NOISE, [ruoyi-common/src/main/java/com/ruoyi/common/utils/DateUtils.java|EXTRACT_VARIABLE], [ruoyi-common/src/main/java/com/ruoyi/common/core/text/StrFormatter.java|ADD_VARIABLE_MODIFIER, ruoyi-common/src/main/java/com/ruoyi/common/core/text/StrFormatter.java|INVERT_CONDITION, ruoyi-common/src/main/java/com/ruoyi/common/core/text/StrFormatter.java|RENAME_VARIABLE, ruoyi-common/src/main/java/com/ruoyi/common/utils/LogUtils.java|INVERT_CONDITION, ruoyi-common/src/main/java/com/ruoyi/common/utils/LogUtils.java|RENAME_PARAMETER, ruoyi-common/src/main/java/com/ruoyi/common/utils/LogUtils.java|RENAME_VARIABLE, ruoyi-common/src/main/java/com/ruoyi/common/utils/ServletUtils.java|EXTRACT_VARIABLE, ruoyi-common/src/main/java/com/ruoyi/common/utils/file/FileUtils.java|ADD_VARIABLE_MODIFIER, ruoyi-common/src/main/java/com/ruoyi/common/utils/file/FileUtils.java|MERGE_CONDITIONAL, ruoyi-common/src/main/java/com/ruoyi/common/utils/file/FileUtils.java|RENAME_PARAMETER, ruoyi-common/src/main/java/com/ruoyi/common/utils/file/FileUtils.java|RENAME_VARIABLE]]","[format, getAccessLog, getBlock, logAccess, logError, logPageError]"
"E:\project-DataSets20240917\RuoYi","[55ef1b2e01ec99ceddf903b5b44581c8ae793f41, 5a723f8b4563fa21cd75f1274650fab07a2135eb, c106abdec2436d16cdd98493ea2788c4977e6690]","[[ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|RENAME_PARAMETER, ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|RENAME_VARIABLE], [ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|RENAME_PARAMETER, ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|RENAME_VARIABLE], NO_NOISE]","[changeStatus, deptTreeData, edit, export]"
"E:\project-DataSets20240917\RuoYi","[2fa462b317e5d364abaf1d6c732d245e7402491d, 4b529fa220af24605f0b4d3380d1c6ea607058d3, fd01648bffa743f334fc2aa9f41c3e8d6615013d]","[NO_NOISE, NO_NOISE, NO_NOISE]","[export, remove, resetPwdSave]"
"E:\project-DataSets20240917\RuoYi","[31060371e47f1b6a2c0cfe6b0fa016d34434e1bf, 78e28d11578e6a73cc651b746ddd5540f704fdba, 7b311bf3f438a6ec6d5782d0942fd95fd14cb4bf]","[NO_NOISE, NO_NOISE, NO_NOISE]","[editSave, export, remove, resetPwdSave]"
"E:\project-DataSets20240917\RuoYi","[071aa0a450a98e3920efe830745911a710640ac1, 56bca4d46f49eb60d05edcaf5c4d318ebe3e4433, f9a01ed1f8d4d3b9f0897b16ce854e1c6f8f3e6c]","[[ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|RENAME_PARAMETER, ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|RENAME_VARIABLE], NO_NOISE, [ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysUserController.java|INVERT_CONDITION]]","[authRole, editSave, export, resetPwdSave]"
"E:\project-DataSets20240917\RuoYi","[366ee4a5d907ccc05bce7b3ed9393ed7c442d05b, 7d90d639bc6b63bc8751edaeeec3670debd9cd64, a6ae8b4ceefa98003bafbb0266a1a77377a8a0fa]","[NO_NOISE, NO_NOISE, [ruoyi-admin/src/main/java/com/ruoyi/RuoYiApplication.java|RENAME_PARAMETER, ruoyi-admin/src/main/java/com/ruoyi/web/controller/demo/controller/DemoDialogController.java|RENAME_ATTRIBUTE, ruoyi-admin/src/main/java/com/ruoyi/web/controller/demo/controller/DemoTableController.java|EXTRACT_VARIABLE, ruoyi-admin/src/main/java/com/ruoyi/web/controller/demo/controller/DemoTableController.java|RENAME_PARAMETER, ruoyi-admin/src/main/java/com/ruoyi/web/controller/demo/controller/DemoTableController.java|RENAME_VARIABLE, ruoyi-admin/src/main/java/com/ruoyi/web/controller/monitor/CacheController.java|RENAME_ATTRIBUTE, ruoyi-admin/src/main/java/com/ruoyi/web/controller/monitor/CacheController.java|RENAME_PARAMETER, ruoyi-admin/src/main/java/com/ruoyi/web/controller/monitor/SysUserOnlineController.java|RENAME_ATTRIBUTE, ruoyi-admin/src/main/java/com/ruoyi/web/controller/monitor/SysUserOnlineController.java|RENAME_VARIABLE, ruoyi-admin/src/main/java/com/ruoyi/web/controller/system/SysDeptController.java|INVERT_CONDITION]]","[importUser, resetPwdSave]""E:\project-DataSets20240917\scribejava","[50d8f1b80904da73c5dcab80d21e146b71f25392, da0a1f3da276e64b9f1b90d0353fe5533703e081, e2ef352580cb384757e6ec64e0d9a6f908f1d3ca]","[[src/main/java/org/scribe/extractors/RequestTokenExtractor.java|RENAME_PARAMETER], [src/main/java/org/scribe/extractors/RequestTokenExtractor.java|RENAME_PARAMETER], NO_NOISE]","[extract]"
