"project_name","start_end_SHA","noiseType","changeSet-triple"
"E:\project-DataSets20240920\netty","[0aa8d52a8a69bc0dec1561c678a8143da0424f3a, 3dc07c5882ff36dc1c5048644f50ba06aa25706a, a8a8d35a4d1c5fac3101808fa10476489658028a, be6a8495b9c9aa087fc3b8a8e342e953f527c770]","[[codec-dns/src/main/java/io/netty/handler/codec/dns/DnsOpCode.java|INVERT_CONDITION], NO_NOISE, NO_NOISE]","[DnsOpCode, equals, toString, valueOf]"
"E:\project-DataSets20240920\netty","[150288bece4ae5864f866f8c729516278acb0b68, 3dc07c5882ff36dc1c5048644f50ba06aa25706a, 7d28d509ccaea4e311b7d48122a7fa1c121f7dcf, f6ce59c8d0a121980f45a0fe045d208893bc6c2f]","[NO_NOISE, NO_NOISE, [codec-dns/src/main/java/io/netty/handler/codec/dns/DnsOpCode.java|RENAME_PARAMETER]]","[DnsOpCode, valueOf]"
"E:\project-DataSets20240920\netty","[04a38f9597b5d2bf2ba647c66e1a4f0a81953c73, 150288bece4ae5864f866f8c729516278acb0b68, 50cacbc6fb7ce8dc56054f4f0fa714a111fc53b5, b77cdcea9114d9fbe7f94dbeb9c4312c1a1bddad]","[NO_NOISE, NO_NOISE, NO_NOISE]","[equals, toString, valueOf]"
"E:\project-DataSets20240920\netty","[16296a5c4432684aea62c24b38165a9c81bf49f8, 50cacbc6fb7ce8dc56054f4f0fa714a111fc53b5, ad4d8fae63dc3875dba6b57811af202d329e10ba, ebd9f765d39e0fd5927af0122c7c65f4ed73db97]","[NO_NOISE, NO_NOISE, [codec-dns/src/main/java/io/netty/handler/codec/dns/AbstractDnsRecord.java|EXTRACT_VARIABLE, codec-dns/src/main/java/io/netty/handler/codec/dns/AbstractDnsRecord.java|RENAME_PARAMETER, codec-dns/src/main/java/io/netty/handler/codec/dns/AbstractDnsRecord.java|RENAME_VARIABLE, codec-dns/src/main/java/io/netty/handler/codec/dns/DefaultDnsRecordEncoder.java|EXTRACT_VARIABLE, codec-dns/src/main/java/io/netty/handler/codec/dns/DefaultDnsRecordEncoder.java|RENAME_PARAMETER, codec-dns/src/main/java/io/netty/handler/codec/dns/DefaultDnsResponse.java|RENAME_PARAMETER, codec-dns/src/main/java/io/netty/handler/codec/dns/DnsOpCode.java|EXTRACT_VARIABLE, codec-dns/src/main/java/io/netty/handler/codec/dns/DnsOpCode.java|RENAME_ATTRIBUTE, codec-dns/src/main/java/io/netty/handler/codec/dns/DnsOpCode.java|REPLACE_ATTRIBUTE_WITH_VARIABLE, codec-dns/src/main/java/io/netty/handler/codec/dns/DnsRecordType.java|EXTRACT_VARIABLE, codec-dns/src/main/java/io/netty/handler/codec/dns/DnsRecordType.java|RENAME_ATTRIBUTE, codec-dns/src/main/java/io/netty/handler/codec/dns/DnsRecordType.java|RENAME_PARAMETER, codec-dns/src/main/java/io/netty/handler/codec/dns/DnsRecordType.java|RENAME_VARIABLE, codec-dns/src/main/java/io/netty/handler/codec/dns/DnsResponse.java|RENAME_PARAMETER]]","[AbstractDnsRecord, DefaultDnsResponse, DnsOpCode, addRecord, clear, code, encodeName, encodeOptEcsRecord, encodeOptPseudoRecord, encodePtrRecord, encodeRawRecord, encodeRecord, encodeRecord0, equals, hashCode, intValue, isAuthoritativeAnswer, isRecursionAvailable, isTruncated, name, padWithZeros, retain, setAuthoritativeAnswer, setCode, setId, setOpCode, setRecord, setRecursionAvailable, setRecursionDesired, setTruncated, setZ, toString, touch, valueOf]"
"E:\project-DataSets20240920\netty","[3daa6e23bb065e4fb00fa5626b61fb8d0a1db368, 74d22faee5c6c315fd5f456b70c273b858a149d5, ebd9f765d39e0fd5927af0122c7c65f4ed73db97, ed0cf825c79b35d712ebc3f3cdf866c5b7b87bfa]","[NO_NOISE, NO_NOISE, NO_NOISE]","[offer, poll]"
"E:\project-DataSets20240920\netty","[731911d4b4a85793e76b214cf863aea53e8fa88a, e1f16dc49478521529dc2fa39851c260e66e4dca, e9acbb95a13c1bc345b203980b38a7751d12b1ba, ed0cf825c79b35d712ebc3f3cdf866c5b7b87bfa]","[NO_NOISE, NO_NOISE, NO_NOISE]","[offer, remove]"
"E:\project-DataSets20240920\netty","[8bd222551937e2a22d663cfff076fa29500b7eda, a5629105dab3b7c350781ecd5d8bbc892cbacd46, b254598ca79dd23280909ed5cacced974e62c3f2, e9acbb95a13c1bc345b203980b38a7751d12b1ba]","[NO_NOISE, NO_NOISE, NO_NOISE]","[isEmpty, peek, poll, sink]"
"E:\project-DataSets20240920\netty","[58eca00b030584a1898ea39776149769d0a9cbc4, b254598ca79dd23280909ed5cacced974e62c3f2, e14f914eb9847be397820269bd630d4ec9a8fdb7, fc5a18a86809a5482eacc97f695452dd96cb0e02]","[NO_NOISE, [buffer/src/main/java/io/netty/buffer/IntPriorityQueue.java|RENAME_PARAMETER, buffer/src/main/java/io/netty/buffer/IntPriorityQueue.java|RENAME_VARIABLE], NO_NOISE]","[isEmpty, offer, poll, remove, swap]"
"E:\project-DataSets20240920\netty","[7b6361da32b13b806d39a769747b23f4d421cc7f, b9098fab057bf6d6120ce8991afd14b75a967102, c32faee99735b21478fc505dc870691e4c604e89, e14f914eb9847be397820269bd630d4ec9a8fdb7]","[[buffer/src/main/java/io/netty/buffer/IntPriorityQueue.java|SPLIT_CONDITIONAL], NO_NOISE, [buffer/src/main/java/io/netty/buffer/IntPriorityQueue.java|MERGE_CONDITIONAL]]","[isEmpty, offer, peek, poll, remove, sink]"
"E:\project-DataSets20240920\netty","[74d9b0aafda76daec2b432417a0416e905d2f893, a9d9622dc269d48f0aa3f7eea10a87ddfc378ec5, b9098fab057bf6d6120ce8991afd14b75a967102, c0779e7f509d0d0f39f92ebc8524c53298ca8319]","[[buffer/src/main/java/io/netty/buffer/IntPriorityQueue.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[lift, offer, sink, swap]"
"E:\project-DataSets20240920\netty","[10df1a2af6feb4a9d375c24535418b7c875ef12f, 2a389ab4a66bab1a055d2afc3dc06aef20bbd4dc, 74d9b0aafda76daec2b432417a0416e905d2f893, d0bcc6c8a596a6a3135c9db265ad213d06b1604c]","[NO_NOISE, NO_NOISE, NO_NOISE]","[offer, poll]"
"E:\project-DataSets20240920\netty","[508d712ef5c69d9251846a577f789bddfec44f8e, 68f6b5fb42d06367074027e0aeb1a4407116cc25, bf4fd37c1619f9f6481e8106a43b5ca82944c405, d0bcc6c8a596a6a3135c9db265ad213d06b1604c]","[NO_NOISE, NO_NOISE, [buffer/src/main/java/io/netty/buffer/IntPriorityQueue.java|RENAME_PARAMETER]]","[isEmpty, offer, peek, poll, remove]"
"E:\project-DataSets20240920\netty","[5ebad1f90009a9220905a8a58c9ccb1c8ed0c4b6, 68f6b5fb42d06367074027e0aeb1a4407116cc25, db04648ebe3cbeb8cb69ea977b4f12c756cfc159, fdb391085e68b9c843b5d9ff9ad5e9f923e3a572]","[[buffer/src/main/java/io/netty/buffer/IntPriorityQueue.java|RENAME_PARAMETER, buffer/src/main/java/io/netty/buffer/IntPriorityQueue.java|RENAME_VARIABLE], NO_NOISE, [buffer/src/main/java/io/netty/buffer/AdvancedLeakAwareByteBuf.java|RENAME_PARAMETER, buffer/src/main/java/io/netty/buffer/IntPriorityQueue.java|EXTRACT_VARIABLE, buffer/src/main/java/io/netty/buffer/PoolChunkList.java|EXTRACT_VARIABLE, buffer/src/main/java/io/netty/buffer/PoolChunkList.java|INVERT_CONDITION, buffer/src/main/java/io/netty/buffer/PoolChunkList.java|RENAME_PARAMETER, buffer/src/main/java/io/netty/buffer/PoolChunkList.java|RENAME_VARIABLE, buffer/src/main/java/io/netty/buffer/ReadOnlyByteBufferBuf.java|RENAME_PARAMETER, buffer/src/main/java/io/netty/buffer/UnpooledDirectByteBuf.java|EXTRACT_VARIABLE, buffer/src/main/java/io/netty/buffer/UnpooledUnsafeHeapByteBuf.java|RENAME_PARAMETER, buffer/src/main/java/io/netty/buffer/UnsafeByteBufUtil.java|EXTRACT_VARIABLE, buffer/src/main/java/io/netty/buffer/UnsafeByteBufUtil.java|INVERT_CONDITION, buffer/src/main/java/io/netty/buffer/UnsafeByteBufUtil.java|RENAME_PARAMETER, buffer/src/main/java/io/netty/buffer/UnsafeByteBufUtil.java|RENAME_VARIABLE]]","[AbstractByteBufAllocator, AdvancedLeakAwareByteBuf, AhoCorasicSearchProcessorFactory, Component, CompositeByteBuf, PoolChunk, PoolChunkList, Processor, ReadOnlyByteBufferBuf, UnpooledDirectByteBuf, UnpooledUnsafeHeapByteBuf, _getByte, _getInt, _getIntLE, _getLong, _getLongLE, _getShort, _getShortLE, _getUnsignedMedium, _getUnsignedMediumLE, _setByte, _setInt, _setIntLE, _setLong, _setLongLE, _setMedium, _setMediumLE, _setShort, _setShortLE, addComponent, addComponent0, addComponents, addComponents0, addFlattenedComponents, allocate, allocateArray, allocateRun, allocateSubpage, buffer, buildTrie, calculateMaxCapacity, calculateNewCapacity, calculateRunSize, capacity, checkForOverflow, collapseNext, collapsePast, componentAtOffset, compositeBuffer, consolidate0, consolidateIfNeeded, copy, deallocate, decompose, destroy, directBuffer, discardReadBytes, discardReadComponents, ensureWritable, findComponent, findIt, forEachByteAsc0, forEachByteDesc0, free, freeBytes, getByte, getBytes, getFoundNeedleId, getInt, getIntLE, getLong, getLongLE, getShort, getShortLE, getUnsignedMedium, getUnsignedMediumLE, hasMemoryAddress, heapBuffer, initBuf, initBufWithSubpage, insertAvailRun, insertAvailRun0, internalNioBuffer, ioBuffer, isAccessible, isWritable, iterator, linkSuffixes, move, move0, newCompArray, newComponent, newSwappedByteBuf, next, nioBuffer, nioBufferCount, nioBuffers, offer, poll, prevList, process, readBytes, removeComponents, reposition, runOffset, runPages, runSize, setByte, setByteBuffer, setBytes, setInt, setIntLE, setLong, setLongLE, setMedium, setMediumLE, setShort, setShortLE, setZero, sink, skipBytes, slice, splitLargeRun, swap, toComponentIndex0, toLeakAwareBuffer, toString, unwrap, usage, validate, writeBoolean, writeByte, writeZero]"
"E:\project-DataSets20240920\netty","[1967ad40c23e41c816e2c2bbef9dff438a38484c, 42e29e224a3b051dc3b3891e2caf7ed6847185ed, f3562d2ca0f9053d1fd323d60ea52db31ceb45c5, fdb391085e68b9c843b5d9ff9ad5e9f923e3a572]","[NO_NOISE, NO_NOISE]","[decodePayload, transferChunk]"
"E:\project-DataSets20240920\netty","[2f107c7a84d3ad8782edffcad8c26e7a4222d7c0, a1b844b50a70c4b8b4f9cc727e9c8a6ea2811698, c7f950a7463814dc0a54147ae7a7206576af71e4, f3562d2ca0f9053d1fd323d60ea52db31ceb45c5]","[NO_NOISE, [codec-mqtt/src/main/java/io/netty/handler/codec/mqtt/MqttDecoder.java|CHANGE_RETURN_TYPE, codec-mqtt/src/main/java/io/netty/handler/codec/mqtt/MqttDecoder.java|CHANGE_VARIABLE_TYPE, codec-mqtt/src/main/java/io/netty/handler/codec/mqtt/MqttDecoder.java|EXTRACT_OPERATION, codec-mqtt/src/main/java/io/netty/handler/codec/mqtt/MqttDecoder.java|LOCALIZE_PARAMETER, codec-mqtt/src/main/java/io/netty/handler/codec/mqtt/MqttDecoder.java|REMOVE_METHOD_MODIFIER, codec-mqtt/src/main/java/io/netty/handler/codec/mqtt/MqttDecoder.java|REMOVE_PARAMETER], NO_NOISE]","[TestKeyManagerFactory, assertSessionReusedForEngine, checkClientTrusted, clientInitiatedRenegotiationWithFatalAlertDoesNotInfiniteLoopServer, closeOutboundAndInbound, compositeBufSizeEstimationGuaranteesSynchronousWrite, decode, decodeConnectionPayload, decodePayload, decodeSubackPayload, decodeSubscribePayload, decodeUnsubAckPayload, decodeUnsubscribePayload, engineGetKeyManagers, execute, handshake, initChannel, nonContiguousProtocols, reentryOnHandshakeComplete, setupHandlers, testAlertProducedAndSend, testAlgorithmConstraintsThrows, testBeginHandshakeAfterEngineClosed, testBeginHandshakeCloseOutbound, testBufferUnderFlow, testBufferUnderFlowAvoidedIfJDKCompatabilityModeOff, testBufferUnderflowPacketSizeDependency, testClientContext, testClientContextFromFile, testClientContextWithSecureRandom, testCloseInboundAfterBeginHandshake, testCloseNotify, testCloseNotifySequence, testContextFromManagers, testCorrectAlert, testCorrectlyCalculateSpaceForAlert, testDefaultProtocolsIncludeTLSv13, testDefaultTLS1NotAcceptedByDefault, testDisableProtocols, testEnabledProtocolsAndCiphers, testExtraDataInLastSrcBufferForClientUnwrapNonjdkCompatabilityMode, testExtractMasterkeyWorksCorrectly, testGetCiphersuite, testHandshakeCompletesWithNonContiguousProtocolsTLSv1_2CipherOnly, testHandshakeCompletesWithoutFilteringSupportedCipher, testHandshakeFailBeforeWritePromise, testHandshakeFailureCipherMissmatch, testHandshakeFailureOnlyFireExceptionOnce, testHandshakeSession, testHandshakeTimeoutBecauseExecutorNotExecute, testIncompatibleCiphers, testInputTooBigAndFillsUpBuffersJDKCompatabilityModeOff, testInvalidCipher, testInvalidSNIIsIgnoredAndNotThrow, testJdkServerEnableOcsp, testKeyStoreType, testMasterKeyLogging, testMaxCertificateList, testMultipleRecordsInOneBufferBiggerThenPacketBufferSize, testMultipleRecordsInOneBufferWithNonZeroPosition, testMultipleRecordsInOneBufferWithNonZeroPositionJDKCompatabilityModeOff, testMutualAuthSameCertChain, testNeededDstCapacityIsCorrectlyCalculated, testOnlySmallBufferNeededForWrap, testPacketBufferSizeLimit, testPartialPacketUnwrapJDKCompatabilityModeOff, testPemEncoded, testProtocol, testProtocolNoMatch, testRSASSAPSS, testReleaseSslEngine, testRemoval, testRenegotiateServer, testReplaceHandler, testSNIMatchersDoesNotThrow, testSNIMatchersWithSNINameWithUnderscore, testSSLSessionId, testServerContext, testServerContextFromFile, testServerContextWithSecureRandom, testServerOcspNotEnabled, testSessionAfterHandshake0, testSessionBindingEvent, testSessionCacheSize, testSessionCacheTimeout, testSessionInvalidate, testSessionLocalWhenNonMutual, testSessionTickets, testSetSupportedCiphers, testSniClient, testSrcsLenOverFlowCorrectlyHandled, testSslCompletionEvents, testSupportedSignatureAlgorithms, testTLSv13DisabledIfNoValidCipherSuiteConfigured, testTlsExtensionNoCompatibleProtocolsClientHandshakeFailure, testUnwrapBehavior, testUsingX509TrustManagerVerifiesHostname, testWithFragmentSize, testWrapAfterCloseOutbound, testWrapBuffersNoWritePendingError, testWrapDoesNotZeroOutSrc, testWrapWithDifferentSizesSSLv3, testWrapWithDifferentSizesTLSv1, testWrapWithDifferentSizesTLSv1_1, testWrapWithDifferentSizesTLSv1_2, valueBound, write]"
"E:\project-DataSets20240920\netty","[2b7de5a50bb3feb1a351dcd1ce1da9474ae256ae, 5a9b28a4157f79bb69331b0979e73c2eb8b2bb3f, afb475dabd5ca9eaa94ccf07f0ecd8431db008ba, c7f950a7463814dc0a54147ae7a7206576af71e4]","[[buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|EXTRACT_OPERATION, buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|EXTRACT_VARIABLE, buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|PARAMETERIZE_VARIABLE], [buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|EXTRACT_VARIABLE], [buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|CHANGE_ATTRIBUTE_ACCESS_MODIFIER, buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|CHANGE_RETURN_TYPE, buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|EXTRACT_OPERATION, buffer/src/test/java/io/netty/buffer/PooledByteBufAllocatorTest.java|MODIFY_METHOD_ANNOTATION]]","[Magazine, allocate, finalize, free, recordAllocationSize, release, testThreadCacheDestroyedAfterExitRun, testThreadCacheDestroyedByThreadCleaner, tryAllocate, tryExpandMagazines]"
"E:\project-DataSets20240920\netty","[43815b45c0163da7b64350cdf0038269cbab4e95, 5a9b28a4157f79bb69331b0979e73c2eb8b2bb3f, 98773f7aedbceec05cb7c617351dbf7fa1fbdd06, bc960fc117b2210b332ef80ab14be74f59ef4fdb]","[NO_NOISE, NO_NOISE, NO_NOISE]","[add, claim, get, remove]"
"E:\project-DataSets20240920\netty","[98773f7aedbceec05cb7c617351dbf7fa1fbdd06, 9aebb7546ebedf849d57b8b49fea2f72df4fe303, ce1085818672c1e80eb2473ec31e67e23a628174, f093644197b8bdcf17cc04b232c50a2df2373747]","[[resolver-dns/src/main/java/io/netty/resolver/dns/DnsQueryIdSpace.java|EXTRACT_VARIABLE], NO_NOISE, [buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|ADD_METHOD_ANNOTATION, buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|CHANGE_OPERATION_ACCESS_MODIFIER, buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|CHANGE_RETURN_TYPE, buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|RENAME_METHOD]]","[AdaptiveByteBuf, newInstance, nextId, release]"
"E:\project-DataSets20240920\netty","[167ddeccf1e5690f459624d3e5d95b560a2df88d, 6dc36dfc10379997a4afef5fae39078dedfc7ebc, 70b66730f94d2dd1ce851a13fb89060c1c24acec, ce1085818672c1e80eb2473ec31e67e23a628174]","[NO_NOISE, [buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|CHANGE_ATTRIBUTE_ACCESS_MODIFIER, buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|EXTRACT_OPERATION], [buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|ADD_CLASS_ANNOTATION, buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|CHANGE_OPERATION_ACCESS_MODIFIER, buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|EXTRACT_AND_MOVE_OPERATION, buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|REMOVE_CLASS_ANNOTATION]]","[Magazine, allocate, deallocate, free, rootParent]"
"E:\project-DataSets20240920\netty","[5ffff87253b0155bbd7111829a69ff542fc49412, 70b66730f94d2dd1ce851a13fb89060c1c24acec, c45903490fea2e980928c74bf197a99bc9855532, fd7f9fffdb7c1a197cd777263f314e3f3b014976]","[NO_NOISE, [buffer/src/test/java/io/netty/buffer/AbstractAdaptiveByteBufTest.java|ADD_CLASS_MODIFIER, buffer/src/test/java/io/netty/buffer/AbstractAdaptiveByteBufTest.java|ADD_METHOD_MODIFIER, buffer/src/test/java/io/netty/buffer/AbstractAdaptiveByteBufTest.java|RENAME_CLASS], NO_NOISE]","[writeContinuationFrames]"
"E:\project-DataSets20240920\netty","[214a1f1ea984548448b7c68b2ee0cb33f38b9fb9, 5db9edd567fa6481ccbf51e0a014d44e135aba05, 60bd47a9ed5a144901b7a33dc3fa37a90d793712, fd7f9fffdb7c1a197cd777263f314e3f3b014976]","[NO_NOISE, [codec-http/src/main/java/io/netty/handler/codec/http/HttpHeaderValidationUtil.java|EXTRACT_AND_MOVE_OPERATION, codec-http/src/main/java/io/netty/handler/codec/http/HttpUtil.java|EXTRACT_AND_MOVE_OPERATION, codec-http/src/main/java/io/netty/handler/codec/http/HttpUtil.java|MOVE_ATTRIBUTE, codec-http/src/main/java/io/netty/handler/codec/http/HttpUtil.java|MOVE_CLASS, codec-http/src/main/java/io/netty/handler/codec/http/HttpUtil.java|MOVE_OPERATION], NO_NOISE]","[HttpMethod, rotateHistograms, sizeBucket, testInvalidHeaders0, validateToken]"
"E:\project-DataSets20240920\netty","[139d442f127fd0af853d1750621ca8eaa59d4ae3, 3af3083f731db0b81511a02f7728a2afddff5b06, 60bd47a9ed5a144901b7a33dc3fa37a90d793712, fcd756c724ecfc7c1efb96b1b0702233bea59751]","[NO_NOISE, NO_NOISE, NO_NOISE]","[HeapArena, isDirect, setBytes, shouldReuseChunks]"
"E:\project-DataSets20240920\netty","[1a7b33ab8f227fb070f6d75d115cdb62c4ae7439, 3af3083f731db0b81511a02f7728a2afddff5b06, 58acbde54bcef7bcb8abff99f00f1bb1f881b9e8, a1187506e40396fc731892cd2a72a50d06d5deb3]","[[buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|CHANGE_OPERATION_ACCESS_MODIFIER, buffer/src/main/java/io/netty/buffer/PoolChunk.java|CHANGE_ATTRIBUTE_ACCESS_MODIFIER], [buffer/src/main/java/io/netty/buffer/AdaptiveByteBufAllocator.java|CHANGE_RETURN_TYPE, buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|CHANGE_CLASS_ACCESS_MODIFIER, buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|CHANGE_RETURN_TYPE, buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|RENAME_PARAMETER], NO_NOISE]","[HeapArena, PoolChunk, allocate, deallocate, memoryCopy, newByteArray, newChunkAllocation, newUnpooledChunk, sizeBucket, testArenaMetricsCacheAlign, testArenaMetricsNoCacheAlign, testSimpleSendWithConnect]"
"E:\project-DataSets20240920\netty","[1a7b33ab8f227fb070f6d75d115cdb62c4ae7439, 437fed99d4539bc9488c8d862ed2825b856ed3cc, 72a80e16207ea921191034ab47a3a151975f3317, d962ad52a490456aaff2025cbb4898aee9e7295c]","[[buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|CHANGE_RETURN_TYPE], NO_NOISE, [buffer/src/main/java/io/netty/buffer/AdaptivePoolingAllocator.java|EXTRACT_VARIABLE]]","[_getLong, _getLongLE, _getShort, _getShortLE, _getUnsignedMedium, allocate, getByte, getBytes, getIntLE, getLong, getLongLE, getShort, getShortLE, getUnsignedMedium, readInitInto]"
"E:\project-DataSets20240920\netty","[54f34e76564ffe44d772587d10c3feeb6efa7c96, 72a80e16207ea921191034ab47a3a151975f3317, ba7ee0adae77c3461d81bd340342c90a26a0e131, be0b7983a37906018ffc1853e4d2460070dfa11f]","[NO_NOISE, NO_NOISE, NO_NOISE]","[AdaptivePoolingAllocator, allocate, testFireChannelReadAfterHandshakeSuccess, userEventTriggered]"
"E:\project-DataSets20240920\netty","[54f34e76564ffe44d772587d10c3feeb6efa7c96, d0a109ef01ed6ad28bb8ffd4a5b1606fcae63ed1, e8b3db68e7f7b53b4192431b96984227dd1ade9c, f55edc8a2eff879982da18917f7457bfed4ec2d6]","[NO_NOISE]","[]"
"E:\project-DataSets20240920\netty","[8a02f4583df23e75e033181489260994a09bb880, c0fdb8e9f8f256990e902fcfffbbe10754d0f3dd, d0a109ef01ed6ad28bb8ffd4a5b1606fcae63ed1, e1d63849add6d100599e7cbc351934f829bb9167]","[NO_NOISE]","[AdaptiveByteBuf, _setByte, _setInt, _setIntLE, _setLong, _setLongLE, _setMedium, _setMediumLE, _setShort, _setShortLE, arrayOffset, copy, deallocate, forEachByteDesc, getBytes, idx, internalNioBuffer, isDirect, memoryAddress, nioBuffer, nioBuffers, setByte, setBytes, setInt, setIntLE, setLong, setLongLE, setMedium, setMediumLE, setShort, setShortLE, slice]"
"E:\project-DataSets20240920\netty","[1c1da9f943322a12588e7c5b8b637c8e0fa642da, 235eb6f060e0ae5a063e96ba9be5efdc5806e5bf, 95d86bbcee4f8e5a7d273d7ee16f69982cf2fab1, c0fdb8e9f8f256990e902fcfffbbe10754d0f3dd]","[NO_NOISE, [transport/src/main/java/io/netty/channel/DefaultChannelPipeline.java|EXTRACT_OPERATION, transport/src/main/java/io/netty/channel/DefaultChannelPipeline.java|INLINE_VARIABLE]]","[DefaultChannelPipeline, addBefore, addBefore0, addFirst, addLast, addLast0]"
"E:\project-DataSets20240920\netty","[235eb6f060e0ae5a063e96ba9be5efdc5806e5bf, 31d15922ca9a0ea63631ed705ee3cc413a6429bc, ceade95db41b592167acec45e30aaa21ea0d26a6, dc30c3337a766d9f9519e910438ed3a3ae1b3761]","[NO_NOISE, [handler/src/main/java/io/netty/handler/ssl/SslHandler.java|ADD_METHOD_ANNOTATION, handler/src/main/java/io/netty/handler/ssl/SslHandler.java|EXTRACT_OPERATION, handler/src/main/java/io/netty/handler/ssl/SslUtils.java|ADD_PARAMETER]]","[decode, decodeJdkCompatible, doFlush, getEncryptedPacketLength, isEncrypted, isSsl, shouldGetPacketLengthOfDtlsRecordFromByteBuf]"
"E:\project-DataSets20240920\netty","[065bfc40e74441cef387af83dfc5326468023f6d, 31d15922ca9a0ea63631ed705ee3cc413a6429bc, 3f05c405a46af0264dabc831c8ee737dc97e6810, f09142c15ec80fac96bd331b236278978b69b35a]","[NO_NOISE, NO_NOISE, NO_NOISE]","[alloc, run, takeTask]"
"E:\project-DataSets20240920\netty","[0ec94939a1deb86b4bd96e6c3198304acad8e1ae, 3f05c405a46af0264dabc831c8ee737dc97e6810, 53cd686ef6baf9bf2e3418e184ad701bfa6b23f8, eaf788e8b4a03fc7a45b6733e2c5c82a1950a8ef]","[[handler-ssl-ocsp/src/main/java/io/netty/handler/ssl/ocsp/OcspHttpHandler.java|CHANGE_ATTRIBUTE_ACCESS_MODIFIER], NO_NOISE, [codec-http/src/main/java/io/netty/handler/codec/http/websocketx/WebSocketServerProtocolHandshakeHandler.java|INLINE_VARIABLE]]","[isWebSocketPath, remove]"
"E:\project-DataSets20240920\netty","[0d1640e22e06e31d2e56d28aa126e2c59aaa42ee, 0ec94939a1deb86b4bd96e6c3198304acad8e1ae, 20a790ed362a3c11e0e990b58598e4ac6aa88bef, 59ccbd9fd692b11f858bfbfe0ea79de364792a17]","[NO_NOISE, [testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketHalfClosedTest.java|ADD_CLASS_ANNOTATION, testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketHalfClosedTest.java|REMOVE_METHOD_ANNOTATION]]","[finish, flushInbound, handleOutboundMessage, hasPendingTasks, maxReadCompleteWithNoDataAfterInputShutdown, testFlushViaScheduledTask, testFlushViaThresholdOutsideOfReadLoop, writeInbound, writeOneOutbound, writeOutbound]"
"E:\project-DataSets20240920\netty","[20a790ed362a3c11e0e990b58598e4ac6aa88bef, c944afe7aeeb68ff8d2c586aba5e6ceebb5a06b8, e35c34377cb99e0fdb2fafae060d73e5a6f16509, ebe2aa5b7cd36562a20b024d78ecff47a86874b8]","[NO_NOISE]","[getOption, getOptions, setIpMulticastLoop, setOption, setTcpCork]"
"E:\project-DataSets20240920\netty","[5c0b0d5225023b02a61f89cbbae8aaeadbf5897e, 5e2d384477698419e56674ed5cf58d6865b95786, b360abcca17bd86c7306ba4bdfdb22432bbcd5fd, ebe2aa5b7cd36562a20b024d78ecff47a86874b8]","[NO_NOISE, [codec-http/src/main/java/io/netty/handler/codec/http/HttpVersion.java|EXTRACT_OPERATION]]","[HttpVersion, address, createMessage, valueOf]"
"E:\project-DataSets20240920\netty","[3881103a01488785a6d2f78a3a80258dd848609f, 3c06dd680d05b3fa32ed9d6b82e9ef62de1c9b87, a6bf424dad551be38d4fdb173764a4db673c0ee8, b360abcca17bd86c7306ba4bdfdb22432bbcd5fd]","[NO_NOISE, NO_NOISE, NO_NOISE]","[splitInitialLine]"
"E:\project-DataSets20240920\netty","[3c06dd680d05b3fa32ed9d6b82e9ef62de1c9b87, c5d3d724839a0f500803035b590df2d7c826e31a, d05af241def22b37120e19d477959799e7f653ff, e6a78dd2c98cc9a236d1d8ba5888a98327d6c7c6]","[NO_NOISE, NO_NOISE, NO_NOISE]","[findEndOfString, splitHeader, splitInitialLine]"
